Hotel,Is_Canceled,Lead_Time,Arrival_Year,Arrival_Month,Arrival_Week_Number,Arrival_Day,Weekend_Nights,Week_Nights,Reserved_Room_Type,Assigned_Room_Type,Reservation_Status,Reservation_Status_Date
City Hotel,0,18,2015,July,29,18,1,1,A,A,Check-Out,20/07/2015
City Hotel,0,18,2015,July,29,18,1,1,A,A,Check-Out,20/07/2015
City Hotel,0,18,2015,July,29,18,1,1,A,A,Check-Out,20/07/2015
City Hotel,0,18,2015,July,29,18,1,1,A,A,Check-Out,20/07/2015
City Hotel,0,18,2015,July,29,18,1,1,A,A,Check-Out,20/07/2015
City Hotel,0,18,2015,July,29,18,1,1,A,A,Check-Out,20/07/2015
City Hotel,0,18,2015,July,29,18,1,1,A,A,Check-Out,20/07/2015
City Hotel,0,18,2015,July,29,18,1,1,A,A,Check-Out,20/07/2015
City Hotel,0,18,2015,July,29,18,1,1,A,A,Check-Out,20/07/2015
City Hotel,0,18,2015,July,29,18,1,1,A,A,Check-Out,20/07/2015
City Hotel,0,18,2015,July,29,18,1,1,A,A,Check-Out,20/07/2015
City Hotel,0,18,2015,July,29,18,1,1,A,A,Check-Out,20/07/2015
City Hotel,0,18,2015,July,29,18,1,1,A,A,Check-Out,20/07/2015
City Hotel,0,18,2015,July,29,18,1,1,A,A,Check-Out,20/07/2015
City Hotel,0,18,2015,July,29,18,1,1,A,A,Check-Out,20/07/2015
City Hotel,0,18,2015,July,29,18,1,1,A,A,Check-Out,20/07/2015
City Hotel,0,18,2015,July,29,18,1,1,A,A,Check-Out,20/07/2015
City Hotel,1,103,2015,July,29,18,2,1,A,A,Canceled,16/07/2015
City Hotel,0,103,2015,July,29,18,2,1,A,A,Check-Out,21/07/2015
City Hotel,1,103,2015,July,29,18,2,1,A,A,Canceled,16/07/2015
City Hotel,0,103,2015,July,29,18,2,1,A,A,Check-Out,21/07/2015
City Hotel,1,103,2015,July,29,18,2,1,A,A,Canceled,16/07/2015
City Hotel,1,103,2015,July,29,18,2,1,A,A,Canceled,16/07/2015
City Hotel,1,103,2015,July,29,18,2,1,A,A,Canceled,16/07/2015
City Hotel,1,103,2015,July,29,18,2,1,A,A,Canceled,16/07/2015
City Hotel,1,103,2015,July,29,18,2,1,A,A,Canceled,16/07/2015
City Hotel,0,103,2015,July,29,18,2,1,A,A,Check-Out,21/07/2015
City Hotel,0,103,2015,July,29,18,2,1,A,A,Check-Out,21/07/2015
City Hotel,1,103,2015,July,29,18,2,1,A,A,Canceled,16/07/2015
City Hotel,1,103,2015,July,29,18,2,1,A,A,Canceled,16/07/2015
City Hotel,0,103,2015,July,29,18,2,1,A,A,Check-Out,21/07/2015
City Hotel,1,103,2015,July,29,18,2,1,A,A,Canceled,16/07/2015
City Hotel,1,103,2015,July,29,18,2,1,A,A,Canceled,16/07/2015
City Hotel,1,103,2015,July,29,18,2,1,A,A,Canceled,16/07/2015
City Hotel,1,103,2015,July,29,18,2,1,A,A,Canceled,16/07/2015
City Hotel,1,103,2015,July,29,18,2,1,A,A,Canceled,16/07/2015
City Hotel,1,103,2015,July,29,18,2,1,A,A,Canceled,16/07/2015
City Hotel,0,103,2015,July,29,18,2,1,A,A,Check-Out,21/07/2015
City Hotel,1,103,2015,July,29,18,2,1,A,A,Canceled,16/07/2015
City Hotel,1,103,2015,July,29,18,2,1,A,A,Canceled,16/07/2015
City Hotel,1,103,2015,July,29,18,2,1,A,A,Canceled,16/07/2015
City Hotel,0,12,2015,July,29,18,2,2,A,A,Check-Out,22/07/2015
City Hotel,0,12,2015,July,29,18,2,2,A,A,Check-Out,22/07/2015
City Hotel,0,12,2015,July,29,18,2,2,A,A,Check-Out,22/07/2015
City Hotel,1,12,2015,July,29,18,2,2,A,A,Canceled,18/07/2015
City Hotel,1,12,2015,July,29,18,2,2,A,A,Canceled,18/07/2015
City Hotel,1,12,2015,July,29,18,2,2,A,A,Canceled,18/07/2015
City Hotel,1,88,2015,July,29,18,2,2,A,A,Canceled,18/07/2015
City Hotel,1,12,2015,July,29,18,2,2,A,A,Canceled,18/07/2015
City Hotel,1,12,2015,July,29,18,2,2,A,A,Canceled,18/07/2015
City Hotel,0,12,2015,July,29,18,2,2,A,A,Check-Out,22/07/2015
City Hotel,1,12,2015,July,29,18,2,2,A,A,Canceled,18/07/2015
City Hotel,1,12,2015,July,29,18,2,2,A,A,Canceled,18/07/2015
City Hotel,0,12,2015,July,29,18,2,2,A,A,Check-Out,22/07/2015
City Hotel,0,12,2015,July,29,18,2,2,A,A,Check-Out,22/07/2015
City Hotel,1,12,2015,July,29,18,2,2,A,A,Canceled,18/07/2015
City Hotel,1,12,2015,July,29,18,2,2,A,A,Canceled,18/07/2015
City Hotel,0,12,2015,July,29,18,2,2,A,A,Check-Out,22/07/2015
City Hotel,0,12,2015,July,29,18,2,2,A,A,Check-Out,22/07/2015
City Hotel,1,12,2015,July,29,18,2,2,A,A,Canceled,18/07/2015
City Hotel,1,12,2015,July,29,18,2,2,A,A,Canceled,18/07/2015
City Hotel,0,12,2015,July,29,18,2,2,A,A,Check-Out,22/07/2015
City Hotel,1,12,2015,July,29,18,2,2,A,A,Canceled,18/07/2015
City Hotel,1,12,2015,July,29,18,2,2,A,A,Canceled,18/07/2015
City Hotel,0,12,2015,July,29,18,2,2,A,A,Check-Out,22/07/2015
City Hotel,1,12,2015,July,29,18,2,2,A,A,Canceled,18/07/2015
City Hotel,0,12,2015,July,29,18,2,2,A,A,Check-Out,22/07/2015
City Hotel,0,12,2015,July,29,18,2,2,A,A,Check-Out,22/07/2015
City Hotel,1,12,2015,July,29,18,2,2,A,A,Canceled,18/07/2015
City Hotel,0,12,2015,July,29,18,2,2,A,A,Check-Out,22/07/2015
City Hotel,0,12,2015,July,29,18,2,2,A,A,Check-Out,22/07/2015
City Hotel,1,12,2015,July,29,18,2,2,A,A,Canceled,18/07/2015
City Hotel,0,12,2015,July,29,18,2,3,A,A,Check-Out,23/07/2015
City Hotel,1,118,2015,July,30,19,2,0,A,A,Canceled,16/04/2015
City Hotel,1,96,2015,July,30,19,3,5,A,A,Canceled,29/06/2015
City Hotel,1,108,2015,July,30,19,4,7,A,A,Canceled,11/07/2015
City Hotel,1,119,2015,July,30,20,1,0,A,A,Canceled,09/07/2015
City Hotel,1,119,2015,July,30,20,1,0,A,A,Canceled,09/07/2015
City Hotel,0,90,2015,July,30,20,1,1,A,A,Check-Out,22/07/2015
City Hotel,0,62,2015,July,30,20,1,3,A,A,Check-Out,20/07/2015
City Hotel,1,67,2015,July,30,20,3,8,A,A,No-Show,20/07/2015
City Hotel,1,106,2015,July,30,21,0,2,A,A,Canceled,25/05/2015
City Hotel,0,20,2015,July,30,22,0,2,A,D,Check-Out,24/07/2015
City Hotel,0,20,2015,July,30,22,0,2,A,A,Check-Out,24/07/2015
City Hotel,0,20,2015,July,30,22,0,2,A,A,Check-Out,24/07/2015
City Hotel,1,22,2015,July,30,22,0,2,A,A,Canceled,02/07/2015
City Hotel,1,22,2015,July,30,22,0,2,A,A,Canceled,02/07/2015
City Hotel,0,20,2015,July,30,22,0,2,A,A,Check-Out,24/07/2015
City Hotel,1,20,2015,July,30,22,0,2,A,A,Canceled,17/07/2015
City Hotel,1,22,2015,July,30,22,0,2,A,A,Canceled,02/07/2015
City Hotel,1,22,2015,July,30,22,0,2,A,A,Canceled,02/07/2015
City Hotel,0,20,2015,July,30,22,0,2,A,A,Check-Out,24/07/2015
City Hotel,1,20,2015,July,30,22,0,2,A,A,Canceled,17/07/2015
City Hotel,1,22,2015,July,30,22,0,2,A,A,Canceled,02/07/2015
City Hotel,0,20,2015,July,30,22,0,2,A,A,Check-Out,24/07/2015
City Hotel,0,20,2015,July,30,22,0,2,A,D,Check-Out,24/07/2015
City Hotel,0,20,2015,July,30,22,0,2,A,A,Check-Out,24/07/2015
City Hotel,0,20,2015,July,30,22,0,2,A,A,Check-Out,24/07/2015
City Hotel,0,20,2015,July,30,22,0,2,A,D,Check-Out,24/07/2015
City Hotel,0,20,2015,July,30,22,0,2,A,A,Check-Out,24/07/2015
City Hotel,1,22,2015,July,30,22,0,2,A,A,Canceled,02/07/2015
City Hotel,1,22,2015,July,30,22,0,2,A,A,Canceled,02/07/2015
City Hotel,0,20,2015,July,30,22,0,2,A,A,Check-Out,24/07/2015
City Hotel,1,20,2015,July,30,22,0,2,A,A,Canceled,17/07/2015
City Hotel,0,20,2015,July,30,22,0,2,A,A,Check-Out,24/07/2015
City Hotel,1,22,2015,July,30,22,0,2,A,A,Canceled,02/07/2015
City Hotel,1,22,2015,July,30,22,0,2,A,A,Canceled,02/07/2015
City Hotel,1,22,2015,July,30,22,0,2,A,A,Canceled,02/07/2015
City Hotel,0,20,2015,July,30,22,0,2,A,A,Check-Out,24/07/2015
City Hotel,1,20,2015,July,30,22,0,2,A,A,Canceled,17/07/2015
City Hotel,0,20,2015,July,30,22,0,2,A,A,Check-Out,24/07/2015
City Hotel,0,20,2015,July,30,22,0,2,A,A,Check-Out,24/07/2015
City Hotel,0,20,2015,July,30,22,0,2,A,G,Check-Out,24/07/2015
City Hotel,0,20,2015,July,30,22,0,2,A,A,Check-Out,24/07/2015
City Hotel,1,20,2015,July,30,22,0,2,A,A,Canceled,17/07/2015
City Hotel,0,20,2015,July,30,22,0,2,A,A,Check-Out,24/07/2015
City Hotel,1,99,2015,July,30,22,0,3,A,A,No-Show,22/07/2015
City Hotel,1,112,2015,July,30,22,0,4,A,A,No-Show,22/07/2015
City Hotel,1,69,2015,July,30,22,0,4,A,A,Canceled,12/06/2015
City Hotel,1,96,2015,July,30,22,1,4,A,A,No-Show,22/07/2015
City Hotel,1,72,2015,July,30,22,2,5,A,A,Canceled,18/07/2015
City Hotel,1,69,2015,July,30,22,2,5,A,A,Canceled,18/05/2015
City Hotel,1,69,2015,July,30,22,2,5,A,A,Canceled,18/05/2015
City Hotel,1,22,2015,July,30,22,0,2,A,A,Canceled,02/07/2015
City Hotel,0,20,2015,July,30,22,0,2,A,A,Check-Out,24/07/2015
City Hotel,0,20,2015,July,30,22,0,2,A,A,Check-Out,24/07/2015
City Hotel,0,20,2015,July,30,22,0,2,A,D,Check-Out,24/07/2015
City Hotel,1,22,2015,July,30,22,0,2,A,A,Canceled,02/07/2015
City Hotel,0,111,2015,July,30,22,0,2,A,A,Check-Out,24/07/2015
City Hotel,1,20,2015,July,30,22,0,2,A,A,Canceled,17/07/2015
City Hotel,0,20,2015,July,30,22,0,2,A,A,Check-Out,24/07/2015
City Hotel,1,22,2015,July,30,22,0,2,A,A,Canceled,02/07/2015
City Hotel,1,93,2015,July,30,23,0,2,A,A,Canceled,24/04/2015
City Hotel,0,132,2015,July,30,23,0,1,A,A,Check-Out,24/07/2015
City Hotel,0,132,2015,July,30,23,0,1,A,D,Check-Out,24/07/2015
City Hotel,0,132,2015,July,30,23,0,1,A,D,Check-Out,24/07/2015
City Hotel,0,132,2015,July,30,23,0,1,A,A,Check-Out,24/07/2015
City Hotel,0,132,2015,July,30,23,0,1,A,A,Check-Out,24/07/2015
City Hotel,0,132,2015,July,30,23,0,1,A,A,Check-Out,24/07/2015
City Hotel,0,132,2015,July,30,23,0,1,A,A,Check-Out,24/07/2015
City Hotel,0,132,2015,July,30,23,0,1,A,A,Check-Out,24/07/2015
City Hotel,0,132,2015,July,30,23,0,1,A,A,Check-Out,24/07/2015
City Hotel,0,132,2015,July,30,23,0,1,A,A,Check-Out,24/07/2015
City Hotel,0,132,2015,July,30,23,0,1,A,A,Check-Out,24/07/2015
City Hotel,0,132,2015,July,30,23,0,1,A,A,Check-Out,24/07/2015
City Hotel,0,132,2015,July,30,23,0,1,A,A,Check-Out,24/07/2015
City Hotel,0,132,2015,July,30,23,0,1,A,A,Check-Out,24/07/2015
City Hotel,0,132,2015,July,30,23,0,1,A,A,Check-Out,24/07/2015
City Hotel,0,132,2015,July,30,23,0,1,A,D,Check-Out,24/07/2015
City Hotel,0,132,2015,July,30,23,0,1,A,D,Check-Out,24/07/2015
City Hotel,0,132,2015,July,30,23,0,1,A,A,Check-Out,24/07/2015
City Hotel,0,132,2015,July,30,23,0,1,A,B,Check-Out,24/07/2015
City Hotel,0,132,2015,July,30,23,0,1,A,A,Check-Out,24/07/2015
City Hotel,0,132,2015,July,30,23,0,1,A,D,Check-Out,24/07/2015
City Hotel,0,132,2015,July,30,23,0,1,A,A,Check-Out,24/07/2015
City Hotel,0,132,2015,July,30,23,0,1,A,F,Check-Out,24/07/2015
City Hotel,0,132,2015,July,30,23,0,1,A,D,Check-Out,24/07/2015
City Hotel,0,132,2015,July,30,23,0,1,A,A,Check-Out,24/07/2015
City Hotel,0,132,2015,July,30,23,0,1,A,A,Check-Out,24/07/2015
City Hotel,0,132,2015,July,30,23,0,1,A,A,Check-Out,24/07/2015
City Hotel,0,132,2015,July,30,23,0,1,A,A,Check-Out,24/07/2015
City Hotel,0,132,2015,July,30,23,0,1,A,E,Check-Out,24/07/2015
City Hotel,0,132,2015,July,30,23,0,1,A,B,Check-Out,24/07/2015
City Hotel,0,132,2015,July,30,23,0,1,A,D,Check-Out,24/07/2015
City Hotel,0,132,2015,July,30,23,0,1,A,A,Check-Out,24/07/2015
City Hotel,0,132,2015,July,30,23,0,1,A,A,Check-Out,24/07/2015
City Hotel,0,132,2015,July,30,23,0,1,A,A,Check-Out,24/07/2015
City Hotel,0,132,2015,July,30,23,0,1,A,A,Check-Out,24/07/2015
City Hotel,0,132,2015,July,30,23,0,1,A,A,Check-Out,24/07/2015
City Hotel,1,96,2015,July,30,23,0,2,A,A,Canceled,24/04/2015
City Hotel,1,132,2015,July,30,23,1,3,A,A,Canceled,30/06/2015
City Hotel,1,2,2015,July,30,23,1,3,A,A,Canceled,21/07/2015
City Hotel,1,132,2015,July,30,23,1,3,A,A,Canceled,30/06/2015
City Hotel,1,132,2015,July,30,23,1,3,A,A,Canceled,30/06/2015
City Hotel,1,2,2015,July,30,23,1,3,A,A,Canceled,21/07/2015
City Hotel,0,132,2015,July,30,23,2,5,A,A,Check-Out,30/07/2015
City Hotel,1,85,2015,July,30,24,2,3,A,A,Canceled,20/05/2015
City Hotel,0,0,2015,July,30,24,0,1,A,A,Check-Out,25/07/2015
City Hotel,0,15,2015,July,30,25,0,1,A,A,Check-Out,26/07/2015
City Hotel,0,84,2015,July,30,25,0,1,A,D,Check-Out,26/07/2015
City Hotel,0,15,2015,July,30,25,0,1,A,A,Check-Out,26/07/2015
City Hotel,0,84,2015,July,30,25,0,1,A,D,Check-Out,26/07/2015
City Hotel,1,124,2015,July,30,25,1,1,A,A,Canceled,29/06/2015
City Hotel,1,110,2015,July,30,25,2,1,A,A,Canceled,22/07/2015
City Hotel,1,110,2015,July,30,25,2,1,A,A,Canceled,22/07/2015
City Hotel,0,16,2015,July,30,25,2,1,A,D,Check-Out,28/07/2015
City Hotel,0,16,2015,July,30,25,2,1,A,A,Check-Out,28/07/2015
City Hotel,1,110,2015,July,30,25,2,1,A,A,Canceled,22/07/2015
City Hotel,1,110,2015,July,30,25,2,1,A,A,Canceled,22/07/2015
City Hotel,1,110,2015,July,30,25,2,1,A,A,Canceled,22/07/2015
City Hotel,1,110,2015,July,30,25,2,1,A,A,Canceled,22/07/2015
City Hotel,0,16,2015,July,30,25,2,1,A,A,Check-Out,28/07/2015
City Hotel,0,110,2015,July,30,25,2,1,A,A,Check-Out,28/07/2015
City Hotel,1,110,2015,July,30,25,2,1,A,A,Canceled,16/07/2015
City Hotel,1,110,2015,July,30,25,2,1,A,A,Canceled,22/07/2015
City Hotel,1,110,2015,July,30,25,2,1,A,A,Canceled,22/07/2015
City Hotel,1,110,2015,July,30,25,2,1,A,A,Canceled,16/07/2015
City Hotel,1,110,2015,July,30,25,2,1,A,A,Canceled,22/07/2015
City Hotel,1,110,2015,July,30,25,2,1,A,A,Canceled,22/07/2015
City Hotel,0,16,2015,July,30,25,2,1,A,A,Check-Out,28/07/2015
City Hotel,1,110,2015,July,30,25,2,1,A,A,Canceled,22/07/2015
