Hotel,Is_Canceled,Lead_Time,Arrival_Year,Arrival_Month,Arrival_Week_Number,Arrival_Day,Weekend_Nights,Week_Nights,Reserved_Room_Type,Assigned_Room_Type,Reservation_Status,Reservation_Status_Date
Resort Hotel,1,6,2015,September,39,23,0,2,F,F,Canceled,22/09/2015
Resort Hotel,1,6,2015,September,39,23,0,2,F,F,Canceled,22/09/2015
Resort Hotel,0,119,2015,September,39,25,2,6,F,F,Check-Out,03/10/2015
Resort Hotel,1,13,2015,September,40,29,2,5,F,F,No-Show,29/09/2015
Resort Hotel,0,19,2015,September,40,30,0,1,F,F,Check-Out,01/10/2015
Resort Hotel,0,24,2015,October,40,1,2,5,F,F,Check-Out,08/10/2015
Resort Hotel,0,38,2015,October,40,3,2,5,F,F,Check-Out,10/10/2015
Resort Hotel,0,13,2015,October,41,7,0,2,F,F,Check-Out,09/10/2015
Resort Hotel,0,3,2015,October,41,8,0,1,F,F,Check-Out,09/10/2015
Resort Hotel,0,94,2015,October,41,8,2,5,F,F,Check-Out,15/10/2015
Resort Hotel,0,4,2015,October,41,10,1,1,F,F,Check-Out,12/10/2015
Resort Hotel,0,0,2015,October,41,10,1,1,F,F,Check-Out,12/10/2015
Resort Hotel,0,78,2015,October,41,10,3,6,F,F,Check-Out,19/10/2015
Resort Hotel,0,5,2015,October,42,11,2,5,F,F,Check-Out,18/10/2015
Resort Hotel,0,130,2015,October,42,16,0,2,F,E,Check-Out,18/10/2015
Resort Hotel,0,9,2015,October,43,18,2,2,F,F,Check-Out,22/10/2015
Resort Hotel,0,99,2015,October,43,20,0,2,F,F,Check-Out,22/10/2015
Resort Hotel,0,47,2015,October,43,22,2,5,F,F,Check-Out,29/10/2015
Resort Hotel,0,11,2015,October,43,23,0,2,F,G,Check-Out,25/10/2015
Resort Hotel,0,51,2015,October,43,23,2,5,F,F,Check-Out,30/10/2015
Resort Hotel,0,1,2015,October,44,30,0,1,F,F,Check-Out,31/10/2015
Resort Hotel,0,3,2015,October,44,30,0,2,F,F,Check-Out,01/11/2015
Resort Hotel,0,4,2015,October,44,31,0,1,F,F,Check-Out,01/11/2015
Resort Hotel,0,146,2015,November,45,1,4,5,F,F,Check-Out,10/11/2015
Resort Hotel,0,0,2015,November,46,8,2,4,F,F,Check-Out,14/11/2015
Resort Hotel,0,31,2015,November,46,13,0,2,F,F,Check-Out,15/11/2015
Resort Hotel,0,5,2015,November,46,14,2,2,F,F,Check-Out,18/11/2015
Resort Hotel,0,52,2015,December,49,3,2,5,F,F,Check-Out,10/12/2015
Resort Hotel,1,74,2015,December,49,4,2,2,F,F,Canceled,19/10/2015
Resort Hotel,0,33,2015,December,49,5,2,1,F,F,Check-Out,08/12/2015
Resort Hotel,0,140,2015,December,50,10,0,0,F,I,Check-Out,10/12/2015
Resort Hotel,0,49,2015,December,52,23,0,0,F,F,Check-Out,23/12/2015
Resort Hotel,0,49,2015,December,52,23,0,0,F,F,Check-Out,23/12/2015
Resort Hotel,1,27,2015,December,53,27,2,2,F,F,Canceled,22/12/2015
Resort Hotel,1,66,2015,December,53,31,0,2,F,F,Canceled,27/10/2015
Resort Hotel,1,12,2016,January,4,18,1,0,F,F,Canceled,07/01/2016
Resort Hotel,1,157,2016,January,5,29,2,5,F,F,Canceled,05/01/2016
Resort Hotel,0,116,2016,February,6,3,0,4,F,F,Check-Out,07/02/2016
Resort Hotel,1,100,2016,February,6,3,0,4,F,F,Canceled,26/10/2015
Resort Hotel,0,97,2016,February,6,3,0,4,F,F,Check-Out,07/02/2016
Resort Hotel,1,32,2016,February,7,13,0,1,F,F,Canceled,10/02/2016
Resort Hotel,1,14,2016,February,8,19,0,2,F,F,Canceled,19/02/2016
Resort Hotel,1,2,2016,March,10,4,0,1,F,F,No-Show,04/03/2016
Resort Hotel,0,250,2016,March,12,16,2,9,F,F,Check-Out,27/03/2016
Resort Hotel,1,92,2016,March,14,27,2,1,F,F,Canceled,25/01/2016
Resort Hotel,1,84,2016,April,15,9,2,4,F,F,Canceled,01/03/2016
Resort Hotel,1,21,2016,April,16,14,1,3,F,F,Canceled,11/04/2016
Resort Hotel,0,218,2016,April,17,17,2,1,F,F,Check-Out,20/04/2016
Resort Hotel,1,19,2016,May,19,6,2,3,F,F,Canceled,22/04/2016
Resort Hotel,1,20,2016,May,20,8,2,0,F,F,Canceled,20/04/2016
Resort Hotel,1,20,2016,May,20,8,2,0,F,F,Canceled,20/04/2016
Resort Hotel,1,158,2016,May,20,8,2,2,F,F,Canceled,21/01/2016
Resort Hotel,1,22,2016,May,20,13,2,2,F,F,No-Show,13/05/2016
Resort Hotel,1,30,2016,May,21,15,2,1,F,F,Canceled,18/04/2016
Resort Hotel,0,3,2016,May,21,19,0,2,F,G,Check-Out,21/05/2016
Resort Hotel,0,210,2016,May,21,21,1,1,F,F,Check-Out,23/05/2016
Resort Hotel,1,69,2016,May,22,25,0,1,F,F,Canceled,18/03/2016
Resort Hotel,1,34,2016,June,23,2,0,3,F,F,Canceled,30/04/2016
Resort Hotel,1,98,2016,June,25,14,2,5,F,F,Canceled,15/04/2016
Resort Hotel,1,73,2016,June,25,16,2,5,F,F,Canceled,02/06/2016
Resort Hotel,1,4,2016,June,26,25,1,1,F,F,Canceled,22/06/2016
Resort Hotel,1,106,2016,June,27,28,2,7,F,F,Canceled,29/03/2016
Resort Hotel,1,32,2016,June,27,30,2,7,F,F,Canceled,13/06/2016
Resort Hotel,1,9,2016,July,27,1,0,2,F,F,No-Show,01/07/2016
Resort Hotel,1,38,2016,July,28,4,1,4,F,F,Canceled,16/06/2016
Resort Hotel,1,40,2016,July,28,8,2,2,F,F,Canceled,05/06/2016
Resort Hotel,1,133,2016,July,29,11,1,2,F,F,Canceled,25/06/2016
Resort Hotel,1,88,2016,July,29,13,0,3,F,F,Canceled,22/04/2016
Resort Hotel,1,74,2016,July,29,14,2,4,F,F,Canceled,14/06/2016
Resort Hotel,1,145,2016,July,31,27,0,3,F,F,Canceled,17/05/2016
Resort Hotel,1,22,2016,July,31,29,0,2,F,F,Canceled,20/07/2016
Resort Hotel,1,197,2016,August,32,2,0,3,F,F,Canceled,15/03/2016
Resort Hotel,1,91,2016,August,32,4,2,4,F,F,Canceled,13/05/2016
Resort Hotel,1,168,2016,August,32,6,2,6,F,F,Canceled,29/02/2016
Resort Hotel,1,41,2016,August,33,12,2,2,F,F,Canceled,08/08/2016
Resort Hotel,1,291,2016,August,33,12,2,6,F,F,Canceled,26/05/2016
Resort Hotel,1,107,2016,August,33,13,2,2,F,F,Canceled,28/04/2016
Resort Hotel,1,63,2016,August,34,14,2,3,F,F,Canceled,13/06/2016
Resort Hotel,1,205,2016,August,34,15,1,4,F,F,Canceled,12/07/2016
Resort Hotel,1,116,2016,August,34,18,2,5,F,F,Canceled,24/04/2016
Resort Hotel,1,14,2016,August,35,24,0,3,F,F,Canceled,12/08/2016
Resort Hotel,1,6,2016,August,35,25,0,1,F,F,Canceled,25/08/2016
Resort Hotel,1,0,2016,August,35,26,0,1,F,F,Canceled,26/08/2016
Resort Hotel,1,269,2016,August,36,30,0,5,F,F,Canceled,29/07/2016
Resort Hotel,1,138,2016,September,36,2,0,2,F,F,Canceled,21/08/2016
Resort Hotel,1,138,2016,September,36,2,0,2,F,F,Canceled,21/08/2016
Resort Hotel,1,20,2016,September,36,3,2,2,F,F,Canceled,25/08/2016
Resort Hotel,1,60,2016,September,36,3,2,5,F,F,Canceled,10/07/2016
Resort Hotel,1,188,2016,September,37,5,1,5,F,F,Canceled,05/03/2016
Resort Hotel,1,125,2016,September,38,11,2,1,F,F,Canceled,09/08/2016
Resort Hotel,1,17,2016,September,38,11,2,2,F,F,Canceled,02/09/2016
Resort Hotel,1,26,2016,September,38,11,2,2,F,F,Canceled,26/08/2016
Resort Hotel,1,332,2016,September,38,12,1,1,F,F,Canceled,29/04/2016
Resort Hotel,1,0,2016,September,38,14,0,1,F,F,Canceled,14/09/2016
Resort Hotel,1,119,2016,September,39,21,1,4,F,F,Canceled,16/06/2016
Resort Hotel,1,164,2016,September,39,21,2,7,F,F,Canceled,05/09/2016
Resort Hotel,1,44,2016,September,39,23,2,4,F,F,Canceled,24/08/2016
Resort Hotel,1,168,2016,September,40,26,3,5,F,F,Canceled,05/09/2016
Resort Hotel,1,20,2016,September,40,30,1,2,F,F,Canceled,29/09/2016
Resort Hotel,1,239,2016,October,41,6,3,8,F,F,Canceled,16/02/2016
Resort Hotel,0,2,2016,October,42,9,1,0,F,F,Check-Out,10/10/2016
Resort Hotel,1,149,2016,October,42,13,0,2,F,F,Canceled,25/08/2016
Resort Hotel,1,142,2016,October,43,16,2,5,F,F,Canceled,29/07/2016
Resort Hotel,0,8,2016,October,43,21,0,2,F,F,Check-Out,23/10/2016
Resort Hotel,1,124,2016,October,43,21,0,2,F,F,No-Show,21/10/2016
Resort Hotel,1,5,2016,October,43,22,2,2,F,F,Canceled,17/10/2016
Resort Hotel,1,114,2016,October,43,22,2,4,F,F,Canceled,18/07/2016
Resort Hotel,1,79,2016,October,44,28,0,1,F,F,Canceled,27/10/2016
Resort Hotel,1,69,2016,October,44,28,2,4,F,F,Canceled,23/08/2016
Resort Hotel,1,89,2016,October,45,30,4,6,F,F,Canceled,10/08/2016
Resort Hotel,1,47,2016,November,45,5,2,5,F,F,Canceled,20/09/2016
Resort Hotel,1,40,2016,November,48,21,1,4,F,F,Canceled,13/10/2016
Resort Hotel,1,12,2016,November,49,27,1,0,F,F,Canceled,15/11/2016
Resort Hotel,1,8,2016,November,49,27,2,3,F,F,Canceled,21/11/2016
Resort Hotel,1,19,2016,December,51,17,0,1,F,F,Canceled,05/12/2016
Resort Hotel,1,78,2017,January,2,13,0,2,F,F,Canceled,11/01/2017
Resort Hotel,1,22,2017,January,2,14,1,1,F,F,Canceled,10/01/2017
Resort Hotel,1,4,2017,January,4,28,0,1,F,F,Canceled,27/01/2017
Resort Hotel,1,108,2017,February,7,12,2,1,F,F,Canceled,04/11/2016
Resort Hotel,1,7,2017,February,8,22,0,1,F,F,Canceled,15/02/2017
Resort Hotel,1,46,2017,February,8,24,1,2,F,F,Canceled,16/01/2017
Resort Hotel,1,37,2017,February,8,25,2,2,F,F,No-Show,25/02/2017
Resort Hotel,1,15,2017,February,9,26,2,4,F,F,Canceled,20/02/2017
Resort Hotel,1,142,2017,March,10,9,2,3,F,F,Canceled,21/02/2017
Resort Hotel,1,142,2017,March,10,9,2,3,F,F,Canceled,21/02/2017
Resort Hotel,1,142,2017,March,10,9,2,3,F,F,Canceled,21/02/2017
Resort Hotel,1,16,2017,March,10,10,0,2,F,G,No-Show,10/03/2017
Resort Hotel,1,46,2017,March,10,11,2,5,F,F,Canceled,02/03/2017
Resort Hotel,1,19,2017,March,11,14,2,5,F,F,Canceled,02/03/2017
Resort Hotel,1,66,2017,March,13,30,0,3,F,F,Canceled,08/03/2017
Resort Hotel,1,10,2017,April,14,6,0,3,F,F,Canceled,28/03/2017
Resort Hotel,1,79,2017,April,15,9,1,0,F,F,Canceled,17/02/2017
Resort Hotel,1,80,2017,April,15,13,0,3,F,F,Canceled,24/01/2017
Resort Hotel,1,194,2017,May,18,4,4,10,F,F,Canceled,23/10/2016
Resort Hotel,1,152,2017,May,20,18,0,1,F,F,Canceled,23/12/2016
Resort Hotel,1,112,2017,May,20,19,2,5,F,F,Canceled,28/04/2017
Resort Hotel,1,16,2017,May,21,25,0,3,F,F,Canceled,10/05/2017
Resort Hotel,1,72,2017,May,22,29,3,6,F,F,Canceled,25/05/2017
Resort Hotel,1,99,2017,June,22,2,2,5,F,F,Canceled,29/05/2017
Resort Hotel,1,114,2017,June,22,3,2,2,F,F,Canceled,09/02/2017
Resort Hotel,1,120,2017,June,23,6,0,3,F,F,Canceled,29/05/2017
Resort Hotel,1,247,2017,June,23,7,2,5,F,F,Canceled,03/10/2016
Resort Hotel,1,98,2017,June,23,9,2,4,F,F,Canceled,05/03/2017
Resort Hotel,1,95,2017,June,23,9,2,5,F,F,Canceled,23/05/2017
Resort Hotel,1,114,2017,June,24,11,2,4,F,F,Canceled,18/02/2017
Resort Hotel,1,120,2017,June,24,14,0,4,F,F,Canceled,04/05/2017
Resort Hotel,1,28,2017,June,25,18,1,0,F,F,Canceled,21/05/2017
Resort Hotel,1,160,2017,June,25,18,4,5,F,F,Canceled,13/01/2017
Resort Hotel,1,259,2017,June,25,24,2,3,F,F,Canceled,10/10/2016
Resort Hotel,1,288,2017,June,25,24,2,5,F,F,Canceled,20/09/2016
Resort Hotel,1,176,2017,June,25,24,2,5,F,F,Canceled,13/06/2017
Resort Hotel,1,171,2017,June,26,25,2,3,F,F,Canceled,09/06/2017
Resort Hotel,1,159,2017,June,26,25,2,5,F,F,Canceled,10/03/2017
Resort Hotel,1,159,2017,June,26,25,2,5,F,F,Canceled,08/03/2017
Resort Hotel,1,178,2017,June,26,26,1,4,F,F,Canceled,30/12/2016
Resort Hotel,1,118,2017,June,26,28,0,2,F,F,Canceled,07/03/2017
Resort Hotel,1,0,2017,June,26,28,0,2,F,F,Canceled,28/06/2017
Resort Hotel,1,154,2017,June,26,28,2,7,F,F,Canceled,25/01/2017
Resort Hotel,1,109,2017,July,27,2,2,1,F,F,Canceled,20/06/2017
Resort Hotel,1,177,2017,July,27,3,2,5,F,F,Canceled,24/01/2017
Resort Hotel,1,55,2017,July,28,15,2,2,F,F,Canceled,21/06/2017
Resort Hotel,1,55,2017,July,28,15,2,2,F,F,Canceled,21/06/2017
Resort Hotel,1,17,2017,July,28,15,3,6,F,F,Canceled,28/06/2017
Resort Hotel,1,51,2017,July,29,16,2,0,F,F,Canceled,14/07/2017
Resort Hotel,1,175,2017,July,29,16,2,5,F,F,Canceled,15/05/2017
Resort Hotel,1,184,2017,July,29,16,4,9,F,F,Canceled,05/04/2017
Resort Hotel,1,64,2017,July,29,17,1,4,F,F,Canceled,18/06/2017
Resort Hotel,1,55,2017,July,29,17,3,8,F,F,Canceled,29/05/2017
Resort Hotel,1,72,2017,July,29,19,2,5,F,F,Canceled,08/05/2017
Resort Hotel,1,91,2017,July,29,21,3,7,F,F,Canceled,22/05/2017
Resort Hotel,1,166,2017,July,30,26,0,4,F,F,Canceled,23/02/2017
Resort Hotel,1,93,2017,July,30,26,2,5,F,F,Canceled,19/06/2017
Resort Hotel,1,137,2017,July,30,29,3,6,F,F,Canceled,19/03/2017
Resort Hotel,1,255,2017,July,31,30,2,4,F,F,Canceled,04/02/2017
Resort Hotel,1,224,2017,July,31,30,2,4,F,F,Canceled,04/07/2017
Resort Hotel,1,152,2017,August,32,7,1,2,F,F,Canceled,21/03/2017
Resort Hotel,1,34,2017,August,32,8,1,5,F,F,Canceled,06/07/2017
Resort Hotel,1,239,2017,August,32,9,1,4,F,F,Canceled,13/12/2016
Resort Hotel,1,116,2017,August,32,9,2,8,F,F,Canceled,17/04/2017
Resort Hotel,1,175,2017,August,33,14,1,3,F,F,Canceled,23/06/2017
Resort Hotel,1,36,2017,August,33,16,0,2,F,F,Canceled,12/07/2017
Resort Hotel,1,133,2017,August,33,16,2,5,F,F,Canceled,06/04/2017
Resort Hotel,1,0,2017,August,33,17,0,1,F,F,Canceled,17/08/2017
Resort Hotel,1,40,2017,August,33,17,1,3,F,F,Canceled,22/07/2017
Resort Hotel,1,40,2017,August,33,17,1,3,F,F,Canceled,22/07/2017
Resort Hotel,1,40,2017,August,33,17,1,3,F,F,Canceled,22/07/2017
Resort Hotel,1,44,2017,August,33,18,2,3,F,F,Canceled,06/07/2017
Resort Hotel,1,39,2017,August,33,18,2,3,F,F,Canceled,13/07/2017
Resort Hotel,1,90,2017,August,34,20,2,5,F,D,Canceled,23/05/2017
Resort Hotel,1,157,2017,August,34,22,0,4,F,F,Canceled,05/07/2017
Resort Hotel,1,40,2017,August,34,26,2,5,F,F,Canceled,18/07/2017
Resort Hotel,1,47,2017,August,35,27,2,3,F,F,Canceled,28/07/2017
Resort Hotel,1,47,2017,August,35,27,2,3,F,F,Canceled,28/07/2017
Resort Hotel,0,78,2015,August,31,1,1,1,F,F,Check-Out,03/08/2015
Resort Hotel,0,134,2017,August,31,1,2,10,F,F,Check-Out,13/08/2017
Resort Hotel,0,8,2017,March,12,24,0,2,F,H,Check-Out,26/03/2017
Resort Hotel,0,5,2017,July,30,24,3,5,F,I,Check-Out,01/08/2017
Resort Hotel,0,16,2016,September,37,9,2,4,F,F,Check-Out,15/09/2016
Resort Hotel,0,67,2016,August,35,27,4,7,F,F,Check-Out,07/09/2016
Resort Hotel,0,20,2016,September,40,30,0,2,F,F,Check-Out,02/10/2016
Resort Hotel,0,35,2017,April,17,27,0,2,F,F,Check-Out,29/04/2017
Resort Hotel,0,80,2017,June,23,9,2,2,F,F,Check-Out,13/06/2017
Resort Hotel,0,32,2015,July,27,3,2,4,F,F,Check-Out,09/07/2015
Resort Hotel,0,118,2016,July,28,8,2,5,F,E,Check-Out,15/07/2016
Resort Hotel,0,1,2016,September,39,23,2,2,F,F,Check-Out,27/09/2016
Resort Hotel,0,5,2016,June,25,12,2,5,F,A,Check-Out,19/06/2016
Resort Hotel,0,40,2015,September,37,6,2,3,F,F,Check-Out,11/09/2015
Resort Hotel,0,8,2015,October,42,11,2,5,F,F,Check-Out,18/10/2015
Resort Hotel,0,25,2017,August,34,22,0,3,F,F,Check-Out,25/08/2017
Resort Hotel,0,0,2016,March,14,30,0,2,F,F,Check-Out,01/04/2016
Resort Hotel,0,0,2017,February,6,8,0,1,F,F,Check-Out,09/02/2017
Resort Hotel,0,74,2017,July,28,9,2,4,F,F,Check-Out,15/07/2017
Resort Hotel,0,19,2016,July,31,28,1,3,F,F,Check-Out,01/08/2016
Resort Hotel,0,38,2017,August,33,13,2,0,F,G,Check-Out,15/08/2017
Resort Hotel,0,184,2016,September,36,3,4,6,F,F,Check-Out,13/09/2016
Resort Hotel,0,107,2016,August,35,24,2,4,F,F,Check-Out,30/08/2016
Resort Hotel,1,160,2015,August,32,3,1,3,F,F,Canceled,18/06/2015
Resort Hotel,0,94,2016,July,27,2,4,7,F,F,Check-Out,13/07/2016
Resort Hotel,0,109,2017,June,24,16,4,7,F,F,Check-Out,27/06/2017
Resort Hotel,0,0,2015,July,29,17,0,1,F,F,Check-Out,18/07/2015
Resort Hotel,0,0,2015,July,29,16,2,3,F,E,Check-Out,21/07/2015
Resort Hotel,0,22,2015,July,29,16,2,5,F,F,Check-Out,23/07/2015
Resort Hotel,0,13,2015,July,30,22,0,1,F,F,Check-Out,23/07/2015
Resort Hotel,0,40,2015,July,30,21,0,3,F,F,Check-Out,24/07/2015
Resort Hotel,0,25,2015,July,30,19,2,4,F,F,Check-Out,25/07/2015
Resort Hotel,0,68,2015,July,30,23,2,5,F,F,Check-Out,30/07/2015
Resort Hotel,0,24,2015,July,30,23,2,5,F,F,Check-Out,30/07/2015
Resort Hotel,0,11,2015,July,31,31,1,2,F,F,Check-Out,03/08/2015
Resort Hotel,0,24,2015,July,31,31,1,2,F,F,Check-Out,03/08/2015
Resort Hotel,0,24,2015,July,31,31,1,2,F,F,Check-Out,03/08/2015
Resort Hotel,0,23,2015,July,31,30,2,3,F,F,Check-Out,04/08/2015
Resort Hotel,0,0,2015,August,32,4,0,1,F,F,Check-Out,05/08/2015
Resort Hotel,0,55,2015,August,32,3,1,3,F,F,Check-Out,07/08/2015
Resort Hotel,0,103,2015,August,31,1,2,4,F,F,Check-Out,07/08/2015
Resort Hotel,0,1,2015,August,32,5,0,3,F,F,Check-Out,08/08/2015
Resort Hotel,0,12,2015,August,32,2,2,5,F,G,Check-Out,09/08/2015
Resort Hotel,0,55,2015,August,32,2,2,5,F,F,Check-Out,09/08/2015
Resort Hotel,0,16,2015,August,32,2,2,5,F,G,Check-Out,09/08/2015
Resort Hotel,0,0,2015,August,32,8,0,1,F,F,Check-Out,09/08/2015
Resort Hotel,0,55,2015,August,32,2,2,5,F,F,Check-Out,09/08/2015
Resort Hotel,0,0,2015,August,33,9,1,0,F,F,Check-Out,10/08/2015
Resort Hotel,0,155,2015,August,31,1,4,6,F,G,Check-Out,11/08/2015
Resort Hotel,0,35,2015,August,33,10,1,2,F,F,Check-Out,13/08/2015
Resort Hotel,0,65,2015,August,32,8,2,4,F,F,Check-Out,14/08/2015
Resort Hotel,0,1,2015,August,33,12,0,2,F,F,Check-Out,14/08/2015
Resort Hotel,0,58,2015,August,33,12,0,3,F,F,Check-Out,15/08/2015
Resort Hotel,0,3,2015,August,33,13,0,3,F,F,Check-Out,16/08/2015
Resort Hotel,0,115,2015,August,33,10,2,5,F,F,Check-Out,17/08/2015
Resort Hotel,0,21,2015,August,34,17,1,3,F,F,Check-Out,21/08/2015
Resort Hotel,0,171,2015,August,34,17,1,4,F,F,Check-Out,22/08/2015
Resort Hotel,0,15,2015,August,34,20,0,3,F,F,Check-Out,23/08/2015
Resort Hotel,0,13,2015,August,34,18,0,5,F,F,Check-Out,23/08/2015
Resort Hotel,0,35,2015,August,34,21,1,2,F,F,Check-Out,24/08/2015
Resort Hotel,0,65,2015,August,34,17,2,5,F,F,Check-Out,24/08/2015
Resort Hotel,0,85,2015,August,34,16,4,6,F,F,Check-Out,26/08/2015
Resort Hotel,0,57,2015,August,34,21,2,5,F,F,Check-Out,28/08/2015
Resort Hotel,0,38,2015,August,34,21,2,5,F,F,Check-Out,28/08/2015
Resort Hotel,0,15,2015,August,34,22,2,5,F,G,Check-Out,29/08/2015
Resort Hotel,0,13,2015,August,36,30,2,1,F,G,Check-Out,02/09/2015
Resort Hotel,0,23,2015,August,35,23,4,7,F,F,Check-Out,03/09/2015
Resort Hotel,0,36,2015,August,34,22,4,10,F,E,Check-Out,05/09/2015
Resort Hotel,0,78,2015,August,36,30,4,6,F,F,Check-Out,09/09/2015
Resort Hotel,0,47,2016,September,36,3,2,5,F,F,Check-Out,10/09/2016
Resort Hotel,0,14,2015,September,37,7,1,1,F,F,Check-Out,09/09/2015
Resort Hotel,0,51,2015,August,36,31,3,10,F,F,Check-Out,13/09/2015
Resort Hotel,0,113,2015,September,37,10,1,3,F,G,Check-Out,14/09/2015
Resort Hotel,0,113,2015,September,37,10,1,3,F,G,Check-Out,14/09/2015
Resort Hotel,0,111,2015,September,37,10,1,3,F,F,Check-Out,14/09/2015
Resort Hotel,0,113,2015,September,37,10,1,3,F,G,Check-Out,14/09/2015
Resort Hotel,0,6,2015,September,38,16,0,2,F,F,Check-Out,18/09/2015
Resort Hotel,0,13,2015,September,38,16,0,2,F,F,Check-Out,18/09/2015
Resort Hotel,0,76,2015,September,38,13,2,4,F,F,Check-Out,19/09/2015
Resort Hotel,0,36,2015,September,38,16,1,4,F,F,Check-Out,21/09/2015
Resort Hotel,0,0,2015,September,39,23,0,3,F,F,Check-Out,26/09/2015
Resort Hotel,0,11,2015,September,39,26,0,1,F,G,Check-Out,27/09/2015
Resort Hotel,0,2,2015,September,39,25,2,2,F,F,Check-Out,29/09/2015
Resort Hotel,0,0,2015,October,40,1,0,1,F,F,Check-Out,02/10/2015
