Hotel,Is_Canceled,Lead_Time,Arrival_Year,Arrival_Month,Arrival_Week_Number,Arrival_Day,Weekend_Nights,Week_Nights,Reserved_Room_Type,Assigned_Room_Type,Reservation_Status,Reservation_Status_Date
City Hotel,0,115,2016,December,53,27,0,5,G,G,Check-Out,01/01/2017
City Hotel,0,88,2017,January,1,2,1,1,G,G,Check-Out,04/01/2017
City Hotel,0,104,2017,January,1,2,1,3,G,G,Check-Out,06/01/2017
City Hotel,0,177,2016,December,53,30,2,5,G,F,Check-Out,06/01/2017
City Hotel,0,6,2017,January,1,4,0,3,G,G,Check-Out,07/01/2017
City Hotel,0,25,2017,January,1,6,0,2,G,G,Check-Out,08/01/2017
City Hotel,0,23,2017,January,1,7,2,2,G,G,Check-Out,11/01/2017
City Hotel,0,22,2017,January,1,7,2,2,G,G,Check-Out,11/01/2017
City Hotel,0,15,2017,January,3,21,1,1,G,G,Check-Out,23/01/2017
City Hotel,0,9,2017,January,3,16,2,5,G,G,Check-Out,23/01/2017
City Hotel,0,106,2017,February,5,3,0,1,G,G,Check-Out,04/02/2017
City Hotel,0,53,2017,February,5,3,1,2,G,G,Check-Out,06/02/2017
City Hotel,0,0,2017,February,6,10,0,2,G,G,Check-Out,12/02/2017
City Hotel,0,10,2017,February,6,9,1,3,G,G,Check-Out,13/02/2017
City Hotel,0,15,2017,February,7,13,1,3,G,G,Check-Out,17/02/2017
City Hotel,0,2,2017,February,7,18,0,1,G,G,Check-Out,19/02/2017
City Hotel,0,10,2017,February,7,12,3,5,G,G,Check-Out,20/02/2017
City Hotel,0,31,2017,February,7,16,2,3,G,G,Check-Out,21/02/2017
City Hotel,0,3,2017,February,8,19,2,2,G,G,Check-Out,23/02/2017
City Hotel,0,28,2017,February,8,20,1,4,G,G,Check-Out,25/02/2017
City Hotel,0,50,2017,February,9,27,1,2,G,G,Check-Out,02/03/2017
City Hotel,0,49,2017,February,9,26,2,2,G,G,Check-Out,02/03/2017
