Hotel,Is_Canceled,Lead_Time,Arrival_Year,Arrival_Month,Arrival_Week_Number,Arrival_Day,Weekend_Nights,Week_Nights,Reserved_Room_Type,Assigned_Room_Type,Reservation_Status,Reservation_Status_Date
Resort Hotel,0,93,2015,September,38,16,0,3,G,G,Check-Out,19/09/2015
Resort Hotel,0,33,2015,September,38,19,2,3,G,G,Check-Out,24/09/2015
Resort Hotel,0,128,2015,September,38,19,4,6,G,G,Check-Out,29/09/2015
Resort Hotel,1,92,2015,September,38,19,4,10,G,G,Canceled,29/06/2015
Resort Hotel,0,76,2015,September,39,22,2,6,G,G,Check-Out,30/09/2015
Resort Hotel,0,154,2015,September,39,23,2,6,G,G,Check-Out,01/10/2015
Resort Hotel,0,2,2015,September,39,25,0,1,G,G,Check-Out,26/09/2015
Resort Hotel,0,98,2015,September,39,26,2,5,G,G,Check-Out,03/10/2015
Resort Hotel,0,0,2015,September,40,30,0,1,G,G,Check-Out,01/10/2015
Resort Hotel,1,29,2015,October,40,2,1,2,G,G,Canceled,25/09/2015
Resort Hotel,1,115,2015,October,40,2,2,2,G,G,Canceled,21/07/2015
Resort Hotel,0,115,2015,October,40,2,2,3,G,G,Check-Out,07/10/2015
Resort Hotel,0,51,2015,October,40,3,2,5,G,G,Check-Out,10/10/2015
Resort Hotel,0,14,2015,October,40,3,2,5,G,G,Check-Out,10/10/2015
Resort Hotel,1,34,2015,October,41,4,2,2,G,G,Canceled,11/09/2015
Resort Hotel,1,34,2015,October,41,4,2,2,G,G,Canceled,21/09/2015
Resort Hotel,1,38,2015,October,41,4,2,3,G,G,Canceled,31/08/2015
Resort Hotel,1,91,2015,October,41,6,0,2,G,G,Canceled,21/08/2015
Resort Hotel,0,31,2015,October,41,6,1,5,G,G,Check-Out,12/10/2015
Resort Hotel,0,4,2015,October,41,9,1,2,G,G,Check-Out,12/10/2015
Resort Hotel,0,4,2015,October,41,10,1,1,G,G,Check-Out,12/10/2015
Resort Hotel,0,19,2015,October,41,10,1,1,G,G,Check-Out,12/10/2015
Resort Hotel,1,21,2015,October,42,13,0,3,G,G,Canceled,30/09/2015
Resort Hotel,0,56,2015,October,42,13,2,5,G,G,Check-Out,20/10/2015
Resort Hotel,0,27,2015,October,42,15,1,3,G,G,Check-Out,19/10/2015
Resort Hotel,1,106,2015,October,43,20,0,5,G,G,Canceled,01/10/2015
Resort Hotel,1,92,2015,October,43,21,0,2,G,G,Canceled,19/10/2015
Resort Hotel,0,61,2015,October,43,22,0,3,G,G,Check-Out,25/10/2015
Resort Hotel,1,7,2015,October,43,23,0,2,G,G,Canceled,20/10/2015
Resort Hotel,0,96,2015,October,43,24,2,4,G,G,Check-Out,30/10/2015
Resort Hotel,1,16,2015,October,44,25,2,3,G,G,Canceled,10/10/2015
Resort Hotel,0,3,2015,November,46,12,0,3,G,G,Check-Out,15/11/2015
Resort Hotel,0,16,2015,November,47,19,1,3,G,G,Check-Out,23/11/2015
Resort Hotel,1,26,2015,November,48,28,2,5,G,G,Canceled,16/11/2015
Resort Hotel,0,155,2015,December,52,24,0,3,G,G,Check-Out,27/12/2015
Resort Hotel,1,113,2015,December,52,24,2,4,G,G,Canceled,16/12/2015
Resort Hotel,0,127,2015,December,52,24,2,5,G,G,Check-Out,31/12/2015
Resort Hotel,0,131,2015,December,52,24,2,5,G,G,Check-Out,31/12/2015
Resort Hotel,1,87,2015,December,52,24,2,7,G,G,Canceled,05/10/2015
Resort Hotel,0,112,2015,December,52,26,2,4,G,G,Check-Out,01/01/2016
Resort Hotel,0,118,2015,December,53,28,2,5,G,G,Check-Out,04/01/2016
Resort Hotel,0,161,2015,December,53,31,0,2,G,G,Check-Out,02/01/2016
Resort Hotel,1,161,2015,December,53,31,0,2,G,G,Canceled,23/07/2015
Resort Hotel,1,20,2016,January,1,1,0,2,G,G,Canceled,22/12/2015
Resort Hotel,1,93,2016,January,2,6,2,6,G,G,Canceled,12/11/2015
Resort Hotel,1,103,2016,January,2,9,2,6,G,G,Canceled,05/10/2015
Resort Hotel,0,1,2016,January,5,29,0,1,G,G,Check-Out,30/01/2016
Resort Hotel,1,26,2016,February,6,4,1,3,G,G,Canceled,11/01/2016
Resort Hotel,1,83,2016,February,6,4,1,3,G,G,Canceled,09/01/2016
Resort Hotel,1,5,2016,February,7,8,1,3,G,G,No-Show,08/02/2016
Resort Hotel,1,0,2016,February,7,13,0,1,G,G,Canceled,13/02/2016
Resort Hotel,1,161,2016,February,7,13,6,15,G,G,Canceled,18/01/2016
Resort Hotel,1,41,2016,February,8,15,1,3,G,G,Canceled,15/02/2016
Resort Hotel,0,188,2016,February,8,15,1,5,G,G,Check-Out,21/02/2016
Resort Hotel,1,53,2016,February,8,17,0,4,G,G,Canceled,31/12/2015
Resort Hotel,1,45,2016,February,9,23,0,3,G,G,Canceled,28/01/2016
Resort Hotel,1,9,2016,February,9,24,0,2,G,G,Canceled,22/02/2016
Resort Hotel,1,44,2016,February,9,25,2,7,G,G,Canceled,19/01/2016
Resort Hotel,1,24,2016,February,9,26,0,2,G,G,Canceled,15/02/2016
Resort Hotel,1,50,2016,February,9,26,1,2,G,G,Canceled,02/02/2016
Resort Hotel,1,40,2016,February,10,28,2,1,G,G,Canceled,20/01/2016
Resort Hotel,1,24,2016,March,11,11,0,2,G,G,Canceled,29/02/2016
Resort Hotel,1,22,2016,March,12,18,0,2,G,G,Canceled,09/03/2016
Resort Hotel,1,35,2016,March,12,18,1,2,G,G,Canceled,15/02/2016
Resort Hotel,1,129,2016,March,12,18,2,7,G,G,Canceled,29/12/2015
Resort Hotel,1,197,2016,March,12,19,2,3,G,G,Canceled,04/09/2015
Resort Hotel,1,58,2016,March,13,24,0,3,G,G,Canceled,27/01/2016
Resort Hotel,1,56,2016,March,13,24,0,3,G,G,Canceled,03/02/2016
Resort Hotel,1,57,2016,March,13,24,0,3,G,G,Canceled,29/01/2016
Resort Hotel,1,66,2016,March,13,24,2,8,G,G,Canceled,01/03/2016
Resort Hotel,1,58,2016,March,13,26,2,1,G,G,Canceled,15/03/2016
Resort Hotel,1,78,2016,March,14,27,1,0,G,G,Canceled,03/02/2016
Resort Hotel,1,21,2016,March,14,27,2,0,G,G,Canceled,13/03/2016
Resort Hotel,1,62,2016,March,14,27,2,4,G,G,Canceled,28/01/2016
Resort Hotel,1,36,2016,March,14,29,2,7,G,G,Canceled,28/03/2016
Resort Hotel,1,123,2016,March,14,30,2,5,G,G,Canceled,11/01/2016
Resort Hotel,1,91,2016,March,14,31,2,3,G,G,Canceled,24/02/2016
Resort Hotel,1,59,2016,April,14,2,2,5,G,G,Canceled,07/03/2016
Resort Hotel,1,61,2016,April,15,3,2,1,G,G,Canceled,28/03/2016
Resort Hotel,1,27,2016,April,15,4,1,5,G,G,Canceled,08/03/2016
Resort Hotel,1,53,2016,April,17,18,1,0,G,G,Canceled,29/02/2016
Resort Hotel,1,22,2016,April,17,18,3,7,G,G,Canceled,27/03/2016
Resort Hotel,1,56,2016,April,17,19,2,7,G,G,Canceled,24/02/2016
Resort Hotel,1,50,2016,April,17,20,2,5,G,G,Canceled,09/03/2016
Resort Hotel,1,17,2016,April,17,23,2,2,G,G,Canceled,06/04/2016
Resort Hotel,1,191,2016,April,17,23,2,4,G,G,Canceled,17/11/2015
Resort Hotel,1,93,2016,April,18,25,2,5,G,G,Canceled,27/01/2016
Resort Hotel,1,89,2016,April,18,27,0,3,G,G,Canceled,08/03/2016
Resort Hotel,1,66,2016,April,18,28,0,1,G,G,Canceled,07/03/2016
Resort Hotel,1,34,2016,April,18,29,0,2,G,G,Canceled,15/04/2016
Resort Hotel,1,102,2016,April,18,29,1,2,G,G,Canceled,19/01/2016
Resort Hotel,1,101,2016,April,18,29,1,2,G,G,Canceled,04/04/2016
Resort Hotel,1,18,2016,April,18,30,1,1,G,G,Canceled,14/04/2016
Resort Hotel,1,36,2016,May,19,1,2,0,G,G,Canceled,27/03/2016
Resort Hotel,1,0,2016,May,19,1,1,0,G,G,Canceled,01/05/2016
Resort Hotel,1,89,2016,May,19,2,1,2,G,G,Canceled,28/03/2016
Resort Hotel,1,200,2016,May,19,2,2,5,G,G,Canceled,28/04/2016
Resort Hotel,1,200,2016,May,19,2,2,5,G,G,Canceled,28/04/2016
Resort Hotel,1,35,2016,May,19,6,2,2,G,G,Canceled,02/05/2016
Resort Hotel,1,68,2016,May,20,8,2,5,G,G,Canceled,05/03/2016
Resort Hotel,1,49,2016,May,20,10,0,5,G,G,Canceled,29/04/2016
Resort Hotel,1,25,2016,May,20,12,2,3,G,G,Canceled,21/04/2016
Resort Hotel,1,30,2016,May,20,13,0,2,G,G,Canceled,21/04/2016
Resort Hotel,1,17,2016,May,20,13,2,3,G,G,Canceled,02/05/2016
Resort Hotel,1,215,2016,May,21,16,3,7,G,G,Canceled,17/11/2015
Resort Hotel,1,258,2016,May,21,19,2,5,G,G,Canceled,02/11/2015
Resort Hotel,1,25,2016,May,21,21,2,4,G,G,Canceled,02/05/2016
Resort Hotel,1,70,2016,May,21,21,2,5,G,G,Canceled,26/04/2016
Resort Hotel,0,236,2016,May,21,21,4,6,G,G,Check-Out,31/05/2016
Resort Hotel,0,257,2016,May,22,25,0,2,G,G,Check-Out,27/05/2016
Resort Hotel,1,18,2016,May,22,27,0,2,G,G,Canceled,14/05/2016
Resort Hotel,1,11,2016,May,22,27,1,2,G,G,Canceled,16/05/2016
Resort Hotel,1,18,2016,May,22,27,0,2,G,G,Canceled,14/05/2016
Resort Hotel,1,33,2016,May,23,31,2,5,G,G,Canceled,04/05/2016
Resort Hotel,1,43,2016,June,23,1,0,3,G,G,Canceled,03/05/2016
Resort Hotel,1,139,2016,June,23,2,2,7,G,G,Canceled,29/01/2016
Resort Hotel,1,20,2016,June,23,3,0,2,G,G,Canceled,15/05/2016
Resort Hotel,1,130,2016,June,23,4,2,5,G,G,Canceled,04/04/2016
Resort Hotel,1,29,2016,June,24,5,2,0,G,G,Canceled,08/05/2016
Resort Hotel,1,6,2016,June,24,5,2,1,G,G,Canceled,31/05/2016
Resort Hotel,1,114,2016,June,24,5,2,5,G,G,Canceled,15/02/2016
Resort Hotel,1,257,2016,June,24,5,4,6,G,G,Canceled,22/09/2015
Resort Hotel,1,129,2016,June,24,10,1,2,G,G,Canceled,09/06/2016
Resort Hotel,1,36,2016,June,25,12,2,0,G,G,Canceled,08/05/2016
Resort Hotel,1,17,2016,June,25,12,2,3,G,G,Canceled,30/05/2016
Resort Hotel,1,221,2016,June,25,12,3,5,G,G,Canceled,09/11/2015
Resort Hotel,1,206,2016,June,25,13,1,4,G,G,Canceled,08/04/2016
Resort Hotel,1,147,2016,June,25,14,0,4,G,G,Canceled,25/01/2016
Resort Hotel,1,83,2016,June,25,16,1,3,G,G,Canceled,27/04/2016
Resort Hotel,1,85,2016,June,25,16,1,3,G,G,Canceled,24/03/2016
Resort Hotel,1,72,2016,June,25,17,0,2,G,G,Canceled,20/04/2016
Resort Hotel,1,92,2016,June,25,17,1,2,G,G,Canceled,30/03/2016
Resort Hotel,0,228,2016,June,25,17,2,5,G,G,Check-Out,24/06/2016
Resort Hotel,1,174,2016,June,25,17,2,5,G,G,Canceled,22/02/2016
Resort Hotel,0,300,2016,June,25,17,2,5,G,G,Check-Out,24/06/2016
Resort Hotel,1,304,2016,June,25,17,4,10,G,G,Canceled,31/08/2015
Resort Hotel,1,301,2016,June,25,18,2,5,G,G,Canceled,22/08/2015
Resort Hotel,1,164,2016,June,25,18,2,5,G,G,Canceled,07/01/2016
Resort Hotel,1,175,2016,June,25,18,4,7,G,G,Canceled,11/01/2016
Resort Hotel,1,81,2016,June,26,19,2,1,G,G,Canceled,01/04/2016
Resort Hotel,0,237,2016,June,26,21,2,7,G,G,Check-Out,30/06/2016
Resort Hotel,0,237,2016,June,26,21,2,7,G,G,Check-Out,30/06/2016
Resort Hotel,1,2,2016,June,26,22,0,3,G,G,Canceled,22/06/2016
Resort Hotel,1,3,2016,June,26,24,0,2,G,G,No-Show,24/06/2016
Resort Hotel,1,294,2016,June,26,24,2,5,G,G,Canceled,17/05/2016
Resort Hotel,1,234,2016,June,26,25,2,3,G,G,Canceled,05/01/2016
Resort Hotel,1,127,2016,June,26,25,2,3,G,G,Canceled,29/02/2016
Resort Hotel,1,112,2016,June,26,25,2,5,G,G,Canceled,17/04/2016
Resort Hotel,1,226,2016,June,26,25,2,5,G,G,Canceled,01/02/2016
Resort Hotel,0,285,2016,June,26,25,4,10,G,G,Check-Out,09/07/2016
Resort Hotel,1,123,2016,June,27,26,2,4,G,G,Canceled,07/06/2016
Resort Hotel,0,290,2016,June,27,27,3,7,G,G,Check-Out,07/07/2016
Resort Hotel,1,78,2016,June,27,30,0,3,G,G,Canceled,13/05/2016
Resort Hotel,1,62,2016,July,27,1,0,2,G,G,Canceled,01/05/2016
Resort Hotel,1,255,2016,July,27,1,2,2,G,G,Canceled,20/10/2015
Resort Hotel,0,254,2016,July,27,1,2,2,G,G,Check-Out,05/07/2016
Resort Hotel,1,68,2016,July,27,1,0,1,G,G,Canceled,30/05/2016
Resort Hotel,1,172,2016,July,27,2,2,5,G,G,Canceled,22/06/2016
Resort Hotel,1,15,2016,July,28,7,1,3,G,G,Canceled,26/06/2016
Resort Hotel,1,16,2016,July,28,8,1,2,G,G,Canceled,22/06/2016
Resort Hotel,0,272,2016,July,28,8,2,5,G,G,Check-Out,15/07/2016
Resort Hotel,1,209,2016,July,28,8,2,5,G,G,Canceled,01/04/2016
Resort Hotel,1,327,2016,July,28,9,2,5,G,G,Canceled,11/11/2015
Resort Hotel,1,149,2016,July,29,10,1,0,G,G,Canceled,22/02/2016
Resort Hotel,0,276,2016,July,29,11,1,4,G,G,Check-Out,16/07/2016
Resort Hotel,1,95,2016,July,29,13,2,5,G,G,Canceled,28/04/2016
Resort Hotel,1,102,2016,July,29,14,2,3,G,G,Canceled,03/04/2016
Resort Hotel,1,0,2016,July,29,15,0,2,G,G,Canceled,15/07/2016
Resort Hotel,1,216,2016,July,29,15,2,4,G,G,Canceled,14/03/2016
Resort Hotel,1,66,2016,July,29,15,2,4,G,G,Canceled,27/05/2016
Resort Hotel,1,143,2016,July,29,15,2,7,G,G,Canceled,24/02/2016
Resort Hotel,1,66,2016,July,29,16,2,3,G,G,Canceled,27/06/2016
Resort Hotel,1,66,2016,July,29,16,2,3,G,G,Canceled,20/06/2016
Resort Hotel,1,203,2016,July,29,16,6,12,G,G,Canceled,31/12/2015
Resort Hotel,1,181,2016,July,30,17,4,8,G,G,Canceled,26/01/2016
Resort Hotel,1,130,2016,July,30,18,1,4,G,G,Canceled,02/04/2016
Resort Hotel,1,109,2016,July,30,18,1,5,G,G,Canceled,01/04/2016
Resort Hotel,1,46,2016,July,30,19,0,3,G,G,Canceled,12/06/2016
Resort Hotel,1,161,2016,July,30,19,2,8,G,G,Canceled,18/02/2016
Resort Hotel,1,106,2016,July,30,21,1,3,G,G,Canceled,13/06/2016
Resort Hotel,1,114,2016,July,30,21,1,3,G,G,Canceled,29/03/2016
Resort Hotel,1,106,2016,July,30,21,1,3,G,G,Canceled,13/06/2016
Resort Hotel,1,114,2016,July,30,21,2,3,G,G,Canceled,21/06/2016
Resort Hotel,1,169,2016,July,30,21,2,5,G,G,Canceled,12/02/2016
Resort Hotel,1,112,2016,July,30,22,0,1,G,G,Canceled,22/07/2016
Resort Hotel,1,209,2016,July,30,22,2,7,G,G,Canceled,11/01/2016
Resort Hotel,1,35,2016,July,30,23,2,5,G,G,Canceled,18/07/2016
Resort Hotel,1,162,2016,July,30,23,2,5,G,G,Canceled,24/02/2016
Resort Hotel,1,339,2016,July,30,23,4,8,G,G,Canceled,08/02/2016
Resort Hotel,1,131,2016,July,31,25,1,2,G,G,Canceled,18/06/2016
Resort Hotel,1,196,2016,July,31,25,1,4,G,G,Canceled,20/06/2016
Resort Hotel,1,37,2016,July,31,28,1,3,G,G,Canceled,27/06/2016
Resort Hotel,1,87,2016,July,32,31,2,0,G,G,Canceled,09/05/2016
Resort Hotel,1,141,2016,July,32,31,2,0,G,G,Canceled,19/04/2016
Resort Hotel,1,265,2016,August,32,1,1,3,G,G,Canceled,26/04/2016
Resort Hotel,0,285,2016,August,32,1,1,3,G,G,Check-Out,05/08/2016
Resort Hotel,0,285,2016,August,32,1,1,3,G,G,Check-Out,05/08/2016
Resort Hotel,1,78,2016,August,32,1,1,5,G,G,Canceled,18/07/2016
Resort Hotel,1,220,2016,August,32,2,2,5,G,G,Canceled,10/05/2016
Resort Hotel,1,215,2016,August,32,2,2,5,G,G,Canceled,26/07/2016
Resort Hotel,1,199,2016,August,32,4,2,3,G,G,Canceled,18/01/2016
Resort Hotel,1,0,2016,August,32,5,0,1,G,G,Canceled,05/08/2016
Resort Hotel,1,145,2016,August,32,5,0,2,G,G,Canceled,23/03/2016
Resort Hotel,1,20,2016,August,32,5,0,2,G,G,Canceled,21/07/2016
Resort Hotel,1,149,2016,August,32,5,2,6,G,G,Canceled,10/03/2016
Resort Hotel,1,149,2016,August,32,5,2,7,G,G,Canceled,10/03/2016
Resort Hotel,1,33,2016,August,32,6,2,1,G,G,Canceled,07/07/2016
Resort Hotel,1,52,2016,August,33,7,2,3,G,G,Canceled,08/07/2016
Resort Hotel,1,148,2016,August,33,7,2,4,G,G,Canceled,14/06/2016
Resort Hotel,1,141,2016,August,33,7,4,10,G,G,Canceled,19/06/2016
Resort Hotel,1,150,2016,August,33,8,1,3,G,G,Canceled,14/03/2016
Resort Hotel,1,55,2016,August,33,8,1,4,G,G,Canceled,14/06/2016
Resort Hotel,0,346,2016,August,33,8,1,4,G,G,Check-Out,13/08/2016
Resort Hotel,1,179,2016,August,33,9,0,4,G,G,Canceled,13/02/2016
Resort Hotel,1,179,2016,August,33,9,0,4,G,G,Canceled,13/02/2016
Resort Hotel,1,329,2016,August,33,9,0,4,G,G,Canceled,26/12/2015
Resort Hotel,1,338,2016,August,33,11,2,5,G,G,Canceled,20/10/2015
Resort Hotel,0,304,2016,August,33,12,0,1,G,G,Check-Out,13/08/2016
Resort Hotel,1,152,2016,August,33,12,0,2,G,G,Canceled,21/06/2016
Resort Hotel,1,140,2016,August,33,13,1,1,G,G,Canceled,04/04/2016
Resort Hotel,1,99,2016,August,33,13,2,1,G,G,Canceled,13/06/2016
Resort Hotel,1,24,2016,August,33,13,2,1,G,G,Canceled,20/07/2016
Resort Hotel,1,57,2016,August,33,13,2,4,G,G,Canceled,26/07/2016
Resort Hotel,1,85,2016,August,33,13,2,3,G,G,Canceled,17/06/2016
Resort Hotel,1,105,2016,August,33,13,4,6,G,G,Canceled,30/07/2016
Resort Hotel,1,87,2016,August,34,14,2,3,G,G,Canceled,19/05/2016
Resort Hotel,1,154,2016,August,34,15,1,3,G,G,Canceled,14/03/2016
Resort Hotel,1,143,2016,August,34,16,4,10,G,G,Canceled,08/05/2016
Resort Hotel,1,149,2016,August,34,18,1,3,G,G,Canceled,30/04/2016
Resort Hotel,1,159,2016,August,34,19,0,2,G,G,Canceled,21/06/2016
Resort Hotel,1,100,2016,August,34,20,4,7,G,G,Canceled,23/05/2016
Resort Hotel,1,306,2016,August,35,22,1,5,G,G,Canceled,21/06/2016
Resort Hotel,1,353,2016,August,35,22,3,6,G,G,Canceled,04/09/2015
Resort Hotel,1,41,2016,August,35,23,0,5,G,G,Canceled,11/08/2016
Resort Hotel,1,6,2016,August,35,25,0,1,G,G,Canceled,25/08/2016
Resort Hotel,1,51,2016,August,35,26,1,2,G,G,Canceled,07/07/2016
Resort Hotel,1,121,2016,August,35,26,2,2,G,G,Canceled,16/05/2016
Resort Hotel,1,145,2016,August,35,26,2,2,G,G,Canceled,27/04/2016
Resort Hotel,1,164,2016,August,35,26,2,6,G,G,Canceled,22/03/2016
Resort Hotel,1,42,2016,August,35,27,2,2,G,G,Canceled,01/08/2016
Resort Hotel,1,128,2016,August,36,28,2,2,G,G,Canceled,22/04/2016
Resort Hotel,1,115,2016,August,36,28,2,3,G,G,Canceled,09/05/2016
Resort Hotel,1,168,2016,August,36,29,1,3,G,G,Canceled,22/04/2016
Resort Hotel,1,52,2016,August,36,29,2,5,G,G,Canceled,08/07/2016
