Hotel,Is_Canceled,Lead_Time,Arrival_Year,Arrival_Month,Arrival_Week_Number,Arrival_Day,Weekend_Nights,Week_Nights,Reserved_Room_Type,Assigned_Room_Type,Reservation_Status,Reservation_Status_Date
City Hotel,1,50,2016,February,9,22,2,5,E,E,Canceled,08/01/2016
City Hotel,1,18,2016,March,12,15,0,5,E,E,Canceled,02/03/2016
City Hotel,1,18,2016,March,12,15,0,5,E,E,Canceled,02/03/2016
City Hotel,1,18,2016,March,12,15,0,5,E,E,Canceled,02/03/2016
City Hotel,0,94,2016,March,13,25,1,2,E,E,Check-Out,28/03/2016
City Hotel,1,41,2016,March,13,25,4,9,E,E,No-Show,25/03/2016
City Hotel,1,70,2016,March,14,27,2,4,E,E,Canceled,17/01/2016
City Hotel,1,49,2016,March,14,29,0,4,E,E,Canceled,25/03/2016
City Hotel,1,30,2016,March,14,31,0,2,E,F,No-Show,31/03/2016
City Hotel,1,30,2016,March,14,31,0,2,E,E,No-Show,31/03/2016
City Hotel,1,30,2016,March,14,31,0,2,E,F,No-Show,31/03/2016
City Hotel,1,30,2016,March,14,31,0,2,E,E,No-Show,31/03/2016
City Hotel,1,120,2016,April,15,5,0,4,E,E,Canceled,22/03/2016
City Hotel,0,120,2016,April,15,5,0,4,E,E,Check-Out,09/04/2016
City Hotel,1,26,2016,April,16,10,2,2,E,E,No-Show,10/04/2016
City Hotel,1,53,2016,April,16,16,2,1,E,E,Canceled,04/04/2016
City Hotel,1,5,2016,April,17,23,0,1,E,G,Canceled,23/04/2016
City Hotel,1,45,2016,April,18,24,2,2,E,E,Canceled,11/04/2016
City Hotel,1,84,2016,April,18,25,3,6,E,E,Canceled,29/02/2016
City Hotel,1,117,2016,April,18,29,0,2,E,E,Canceled,03/01/2016
City Hotel,1,117,2016,April,18,29,0,2,E,E,Canceled,04/01/2016
City Hotel,1,117,2016,April,18,29,0,2,E,E,Canceled,03/01/2016
City Hotel,0,139,2016,April,18,30,2,5,E,E,Check-Out,07/05/2016
City Hotel,1,178,2016,May,19,5,0,3,E,E,Canceled,05/05/2016
City Hotel,1,178,2016,May,19,5,0,3,E,E,Canceled,05/05/2016
City Hotel,0,122,2016,May,19,5,2,4,E,K,Check-Out,11/05/2016
City Hotel,0,122,2016,May,19,5,2,4,E,K,Check-Out,11/05/2016
City Hotel,1,14,2016,May,20,9,3,10,E,E,No-Show,09/05/2016
City Hotel,1,17,2016,May,20,12,4,11,E,E,No-Show,12/05/2016
City Hotel,0,131,2016,May,21,15,2,1,E,E,Check-Out,18/05/2016
City Hotel,1,7,2016,May,21,18,0,1,E,E,Canceled,18/05/2016
City Hotel,1,2,2016,May,21,19,0,1,E,E,Canceled,17/05/2016
City Hotel,1,7,2016,May,21,20,4,10,E,E,Canceled,13/05/2016
City Hotel,1,4,2016,May,21,21,0,1,E,E,Canceled,17/05/2016
City Hotel,0,138,2016,May,22,23,1,2,E,E,Check-Out,26/05/2016
City Hotel,1,48,2016,May,22,23,1,3,E,E,Canceled,07/04/2016
City Hotel,1,82,2016,May,22,23,1,3,E,E,Canceled,29/03/2016
City Hotel,1,32,2016,May,22,26,0,2,E,E,Canceled,29/04/2016
City Hotel,1,44,2016,May,22,27,2,2,E,E,Canceled,23/05/2016
City Hotel,1,83,2016,June,24,7,0,2,E,E,Canceled,09/04/2016
City Hotel,1,23,2016,June,24,7,2,10,E,E,Canceled,16/05/2016
City Hotel,1,28,2016,June,24,10,4,9,E,E,Canceled,13/05/2016
City Hotel,1,28,2016,June,24,10,4,9,E,E,Canceled,13/05/2016
City Hotel,1,2,2016,June,25,15,0,3,E,E,Canceled,14/06/2016
City Hotel,1,37,2016,June,25,17,0,2,E,E,Canceled,07/06/2016
City Hotel,1,37,2016,June,25,17,0,2,E,E,Canceled,07/06/2016
City Hotel,1,151,2016,June,27,27,1,0,E,E,Canceled,12/02/2016
City Hotel,1,151,2016,June,27,27,1,0,E,E,Canceled,12/02/2016
City Hotel,1,151,2016,June,27,27,1,0,E,E,Canceled,12/02/2016
City Hotel,1,151,2016,June,27,27,1,0,E,E,Canceled,12/02/2016
City Hotel,1,151,2016,June,27,27,1,0,E,E,Canceled,12/02/2016
City Hotel,1,41,2016,June,27,28,2,6,E,E,Canceled,25/06/2016
City Hotel,1,36,2016,June,27,29,0,3,E,E,Canceled,26/05/2016
City Hotel,1,20,2016,June,27,29,0,3,E,E,Canceled,15/06/2016
City Hotel,1,36,2016,June,27,29,0,3,E,E,Canceled,01/06/2016
City Hotel,0,206,2016,June,27,30,1,3,E,E,Check-Out,04/07/2016
City Hotel,1,40,2016,June,27,30,4,10,E,E,No-Show,30/06/2016
City Hotel,1,44,2016,July,27,1,0,2,E,F,No-Show,01/07/2016
City Hotel,1,44,2016,July,27,1,0,2,E,E,No-Show,01/07/2016
City Hotel,1,44,2016,July,27,1,0,2,E,E,No-Show,01/07/2016
City Hotel,1,32,2016,July,27,1,4,7,E,E,Canceled,25/06/2016
City Hotel,1,244,2016,July,28,6,2,4,E,E,Canceled,23/02/2016
City Hotel,1,244,2016,July,28,6,2,4,E,E,Canceled,23/02/2016
City Hotel,1,244,2016,July,28,6,2,4,E,E,Canceled,23/02/2016
City Hotel,1,24,2016,July,28,7,1,3,E,E,Canceled,05/07/2016
City Hotel,1,68,2016,July,29,11,1,2,E,E,Canceled,07/05/2016
City Hotel,1,56,2016,July,29,12,0,3,E,E,Canceled,23/05/2016
City Hotel,1,65,2016,July,29,14,0,3,E,E,Canceled,10/05/2016
City Hotel,1,80,2016,July,29,16,2,1,E,E,Canceled,13/06/2016
City Hotel,1,65,2016,July,30,17,2,3,E,E,Canceled,31/05/2016
City Hotel,1,65,2016,July,30,17,2,3,E,E,Canceled,31/05/2016
City Hotel,1,5,2016,July,30,17,2,3,E,E,Canceled,13/07/2016
City Hotel,1,61,2016,July,30,18,3,8,E,E,Canceled,19/05/2016
City Hotel,1,61,2016,July,30,18,3,8,E,E,Canceled,19/05/2016
City Hotel,1,41,2016,July,32,31,2,3,E,E,Canceled,23/06/2016
City Hotel,1,157,2016,August,32,1,1,2,E,E,Canceled,29/07/2016
City Hotel,1,41,2016,August,32,4,1,3,E,E,Canceled,01/07/2016
City Hotel,1,147,2016,August,32,4,2,5,E,E,Canceled,17/03/2016
City Hotel,1,116,2016,August,32,6,2,1,E,E,Canceled,15/04/2016
City Hotel,1,112,2016,August,33,8,1,2,E,E,Canceled,20/04/2016
City Hotel,1,88,2016,August,33,8,1,4,E,E,Canceled,04/08/2016
City Hotel,1,107,2016,August,34,18,0,2,E,E,Canceled,12/05/2016
City Hotel,1,107,2016,August,34,18,0,2,E,E,Canceled,12/05/2016
City Hotel,1,107,2016,August,34,18,0,2,E,E,Canceled,12/05/2016
City Hotel,1,107,2016,August,34,18,0,2,E,E,Canceled,12/05/2016
City Hotel,1,107,2016,August,34,18,0,2,E,E,Canceled,12/05/2016
City Hotel,1,107,2016,August,34,18,0,2,E,E,Canceled,12/05/2016
City Hotel,1,40,2016,August,35,21,2,1,E,E,No-Show,21/08/2016
City Hotel,1,40,2016,August,35,22,3,5,E,E,Canceled,22/08/2016
City Hotel,1,112,2016,August,35,24,0,4,E,E,Canceled,04/05/2016
City Hotel,1,112,2016,August,35,24,0,4,E,E,Canceled,04/05/2016
City Hotel,1,178,2016,August,35,26,0,2,E,E,Canceled,01/03/2016
City Hotel,1,45,2016,August,36,28,2,3,E,E,Canceled,06/08/2016
City Hotel,1,192,2016,September,37,5,1,2,E,E,Canceled,29/08/2016
City Hotel,1,224,2016,September,37,5,1,2,E,E,Canceled,02/03/2016
City Hotel,1,28,2016,September,37,8,0,3,E,E,Canceled,08/09/2016
City Hotel,1,24,2016,September,37,9,2,2,E,E,Canceled,02/09/2016
City Hotel,1,199,2016,September,38,12,1,2,E,E,Canceled,29/08/2016
City Hotel,1,96,2016,September,38,13,0,3,E,E,Canceled,06/09/2016
City Hotel,1,32,2016,September,38,13,2,5,E,E,Canceled,26/08/2016
City Hotel,1,32,2016,September,38,13,2,5,E,E,Canceled,26/08/2016
City Hotel,1,2,2016,September,38,17,2,3,E,E,No-Show,17/09/2016
City Hotel,1,30,2016,September,39,18,2,3,E,E,Canceled,09/09/2016
City Hotel,1,206,2016,September,39,19,1,2,E,E,Canceled,29/08/2016
City Hotel,1,213,2016,September,40,26,1,2,E,E,Canceled,29/08/2016
City Hotel,1,14,2016,September,40,26,3,10,E,E,Canceled,12/09/2016
City Hotel,1,20,2016,September,40,26,3,10,E,E,Canceled,07/09/2016
City Hotel,1,10,2016,September,40,29,0,1,E,E,Canceled,20/09/2016
City Hotel,1,4,2016,October,40,1,0,1,E,E,Canceled,29/09/2016
City Hotel,1,220,2016,October,41,3,1,2,E,E,Canceled,29/08/2016
City Hotel,1,2,2016,October,41,5,0,2,E,E,Canceled,03/10/2016
City Hotel,1,8,2016,October,41,6,0,1,E,E,Canceled,03/10/2016
City Hotel,1,24,2016,October,41,6,0,2,E,E,Canceled,03/10/2016
City Hotel,1,14,2016,October,41,7,0,2,E,E,Canceled,26/09/2016
City Hotel,1,8,2016,October,41,7,2,2,E,E,Canceled,29/09/2016
City Hotel,1,96,2016,October,42,9,2,4,E,E,Canceled,06/10/2016
City Hotel,1,111,2016,October,42,10,1,0,E,A,Canceled,06/10/2016
City Hotel,1,111,2016,October,42,10,1,0,E,E,Canceled,06/10/2016
City Hotel,1,227,2016,October,42,10,1,2,E,E,Canceled,29/08/2016
City Hotel,1,181,2016,October,42,11,0,1,E,E,Canceled,06/10/2016
City Hotel,1,181,2016,October,42,11,0,1,E,E,Canceled,06/10/2016
City Hotel,1,181,2016,October,42,11,0,1,E,E,Canceled,06/10/2016
City Hotel,1,28,2016,October,42,13,0,1,E,E,Canceled,06/10/2016
City Hotel,1,28,2016,October,42,13,0,1,E,E,Canceled,06/10/2016
City Hotel,1,28,2016,October,42,13,0,1,E,E,Canceled,06/10/2016
City Hotel,1,79,2016,October,42,13,0,3,E,E,Canceled,27/07/2016
City Hotel,1,180,2016,October,43,16,2,2,E,E,Canceled,11/10/2016
City Hotel,1,234,2016,October,43,17,1,2,E,E,Canceled,29/08/2016
City Hotel,1,32,2016,October,43,18,0,2,E,E,Canceled,26/09/2016
City Hotel,1,29,2016,October,43,18,0,2,E,E,Canceled,26/09/2016
City Hotel,1,32,2016,October,43,18,0,2,E,E,Canceled,26/09/2016
City Hotel,1,52,2016,October,44,23,2,3,E,E,Canceled,20/10/2016
City Hotel,1,241,2016,October,44,24,1,2,E,E,Canceled,29/08/2016
City Hotel,1,15,2016,October,44,28,4,10,E,E,Canceled,13/10/2016
City Hotel,1,248,2016,October,45,31,1,2,E,E,Canceled,29/08/2016
City Hotel,1,166,2016,November,45,1,0,3,E,E,Canceled,13/07/2016
City Hotel,1,166,2016,November,45,1,0,3,E,E,Canceled,13/07/2016
City Hotel,1,166,2016,November,45,1,0,3,E,E,Canceled,13/07/2016
City Hotel,1,51,2016,November,45,4,0,2,E,E,Canceled,14/09/2016
City Hotel,1,255,2016,November,46,7,1,2,E,E,Canceled,29/08/2016
City Hotel,1,68,2016,November,46,7,1,3,E,E,No-Show,07/11/2016
City Hotel,1,109,2016,November,46,8,0,4,E,E,Canceled,01/08/2016
City Hotel,1,17,2016,November,46,9,0,4,E,E,Canceled,24/10/2016
City Hotel,1,262,2016,November,47,14,1,2,E,E,Canceled,29/08/2016
City Hotel,1,15,2016,November,47,16,0,4,E,E,Canceled,10/11/2016
City Hotel,1,269,2016,November,48,21,1,2,E,E,Canceled,29/08/2016
City Hotel,1,12,2016,November,48,26,2,1,E,E,Canceled,21/11/2016
City Hotel,1,276,2016,November,49,28,1,2,E,E,Canceled,29/08/2016
City Hotel,1,6,2016,December,49,2,2,2,E,E,Canceled,01/12/2016
City Hotel,1,283,2016,December,50,5,1,2,E,E,Canceled,29/08/2016
City Hotel,1,290,2016,December,51,12,1,2,E,E,Canceled,29/08/2016
City Hotel,1,0,2016,December,51,14,0,1,E,E,Canceled,14/12/2016
City Hotel,1,297,2016,December,52,19,1,2,E,E,Canceled,29/08/2016
City Hotel,1,20,2017,January,1,4,0,3,E,E,Canceled,19/12/2016
City Hotel,1,9,2017,January,1,4,0,4,E,E,Canceled,29/12/2016
City Hotel,1,91,2017,January,1,6,1,2,E,E,Canceled,29/11/2016
City Hotel,1,19,2017,January,2,8,2,2,E,E,Canceled,20/12/2016
City Hotel,1,21,2017,January,2,11,1,4,E,E,Canceled,21/12/2016
City Hotel,1,12,2017,January,2,14,2,6,E,E,Canceled,04/01/2017
City Hotel,1,2,2017,January,3,15,2,2,E,E,No-Show,15/01/2017
City Hotel,1,20,2017,January,3,15,2,3,E,E,Canceled,10/01/2017
City Hotel,1,22,2017,January,3,18,1,4,E,E,Canceled,02/01/2017
City Hotel,1,11,2017,January,3,18,2,8,E,E,Canceled,09/01/2017
City Hotel,1,49,2017,January,3,19,0,3,E,E,Canceled,28/12/2016
City Hotel,1,29,2017,January,4,23,1,5,E,E,Canceled,16/01/2017
City Hotel,1,1,2017,January,4,25,0,2,E,E,Canceled,25/01/2017
City Hotel,1,28,2017,January,4,25,2,4,E,E,Canceled,02/01/2017
City Hotel,1,36,2017,January,4,28,2,5,E,E,Canceled,23/12/2016
City Hotel,1,17,2017,January,5,29,2,4,E,E,Canceled,17/01/2017
City Hotel,1,4,2017,January,5,30,1,5,E,E,Canceled,26/01/2017
City Hotel,1,37,2017,February,5,1,2,4,E,E,Canceled,30/12/2016
City Hotel,1,48,2017,February,6,9,1,3,E,E,Canceled,01/01/2017
City Hotel,1,45,2017,February,6,9,2,5,E,E,Canceled,26/12/2016
City Hotel,1,52,2017,February,6,10,0,2,E,E,Canceled,09/01/2017
City Hotel,1,46,2017,February,6,10,2,3,E,E,Canceled,03/01/2017
City Hotel,1,39,2017,February,7,16,1,3,E,E,Canceled,17/01/2017
City Hotel,1,45,2017,February,7,18,2,1,E,E,Canceled,05/01/2017
City Hotel,1,41,2017,February,8,20,1,3,E,E,Canceled,12/02/2017
City Hotel,1,41,2017,February,8,20,2,5,E,E,Canceled,13/01/2017
City Hotel,1,42,2017,February,8,21,1,5,E,E,Canceled,10/01/2017
City Hotel,1,42,2017,February,8,21,2,5,E,E,Canceled,13/01/2017
City Hotel,1,38,2017,February,8,23,1,3,E,E,Canceled,16/01/2017
City Hotel,1,64,2017,February,9,27,1,3,E,E,Canceled,20/02/2017
City Hotel,1,30,2017,March,9,1,0,4,E,E,Canceled,05/02/2017
City Hotel,1,58,2017,March,9,2,1,3,E,E,Canceled,18/01/2017
City Hotel,1,16,2017,March,9,3,0,2,E,E,Canceled,15/02/2017
City Hotel,1,10,2017,March,9,3,0,2,E,E,Canceled,24/02/2017
City Hotel,1,21,2017,March,9,4,2,5,E,E,Canceled,20/02/2017
City Hotel,1,29,2017,March,10,6,1,3,E,E,No-Show,06/03/2017
City Hotel,1,26,2017,March,10,7,0,4,E,E,Canceled,20/02/2017
City Hotel,1,60,2017,March,10,7,0,5,E,E,Canceled,25/01/2017
City Hotel,1,14,2017,March,10,9,0,3,E,E,Canceled,27/02/2017
City Hotel,1,37,2017,March,10,9,1,3,E,E,Canceled,31/01/2017
City Hotel,1,63,2017,March,10,9,1,3,E,E,Canceled,28/02/2017
City Hotel,1,6,2017,March,10,10,2,3,E,E,Canceled,08/03/2017
City Hotel,1,26,2017,March,10,11,1,1,E,E,Canceled,18/02/2017
City Hotel,1,13,2017,March,11,13,1,2,E,E,Canceled,28/02/2017
City Hotel,1,47,2017,March,11,13,1,3,E,E,Canceled,01/02/2017
City Hotel,1,28,2017,March,11,14,0,4,E,E,Canceled,23/02/2017
City Hotel,1,85,2017,March,11,16,0,3,E,E,Canceled,06/03/2017
City Hotel,1,26,2017,March,11,16,0,3,E,E,Canceled,18/02/2017
City Hotel,1,47,2017,March,11,17,1,2,E,E,Canceled,30/01/2017
City Hotel,1,62,2017,March,11,18,2,1,E,E,Canceled,15/01/2017
City Hotel,1,42,2017,March,12,19,2,2,E,E,Canceled,05/02/2017
City Hotel,1,1,2017,March,12,20,1,3,E,E,Canceled,19/03/2017
City Hotel,1,47,2017,March,12,21,0,2,E,E,Canceled,02/02/2017
City Hotel,1,28,2017,March,12,21,0,4,E,E,Canceled,15/03/2017
City Hotel,1,34,2017,March,12,21,0,4,E,E,Canceled,17/03/2017
City Hotel,1,82,2017,March,12,21,1,5,E,E,Canceled,20/01/2017
City Hotel,1,73,2017,March,12,22,0,4,E,E,Canceled,09/01/2017
City Hotel,1,76,2017,March,12,22,0,4,E,E,Canceled,05/01/2017
City Hotel,1,42,2017,March,12,22,0,4,E,E,Canceled,09/02/2017
City Hotel,1,55,2017,March,12,23,0,3,E,E,Canceled,08/02/2017
City Hotel,1,65,2017,March,12,23,0,3,E,E,Canceled,10/02/2017
City Hotel,1,74,2017,March,12,23,1,3,E,E,Canceled,08/01/2017
City Hotel,1,74,2017,March,12,23,1,3,E,E,Canceled,08/01/2017
City Hotel,1,29,2017,March,12,23,2,3,E,E,No-Show,23/03/2017
City Hotel,1,74,2017,March,12,24,0,2,E,E,Canceled,14/03/2017
City Hotel,1,74,2017,March,12,24,2,2,E,E,Canceled,11/01/2017
City Hotel,1,41,2017,March,12,24,3,7,E,E,Canceled,21/02/2017
City Hotel,1,44,2017,March,13,26,2,4,E,E,Canceled,10/02/2017
City Hotel,1,73,2017,March,13,26,2,5,E,E,Canceled,01/02/2017
City Hotel,1,65,2017,March,13,27,1,3,E,E,Canceled,18/02/2017
City Hotel,1,22,2017,March,13,28,1,5,E,E,Canceled,15/03/2017
City Hotel,1,40,2017,March,13,29,0,3,E,E,Canceled,19/03/2017
City Hotel,1,76,2017,March,13,29,0,4,E,E,Canceled,06/02/2017
City Hotel,1,76,2017,March,13,29,2,4,E,E,Canceled,06/02/2017
City Hotel,1,98,2017,March,13,31,0,2,E,E,Canceled,11/03/2017
City Hotel,1,27,2017,April,14,4,0,5,E,E,Canceled,10/03/2017
City Hotel,1,44,2017,April,14,4,0,5,E,E,Canceled,01/03/2017
City Hotel,1,76,2017,April,14,4,4,12,E,E,Canceled,20/02/2017
City Hotel,1,16,2017,April,14,5,0,2,E,E,Canceled,22/03/2017
City Hotel,1,16,2017,April,14,5,0,2,E,E,Canceled,22/03/2017
City Hotel,1,33,2017,April,14,5,2,4,E,E,Canceled,05/03/2017
City Hotel,1,10,2017,April,14,6,0,1,E,E,Canceled,06/04/2017
City Hotel,1,10,2017,April,14,6,0,1,E,E,Canceled,31/03/2017
City Hotel,1,31,2017,April,14,6,0,3,E,E,Canceled,08/03/2017
City Hotel,1,79,2017,April,14,8,2,5,E,E,Canceled,03/03/2017
City Hotel,1,35,2017,April,15,9,2,1,E,E,Canceled,08/03/2017
City Hotel,1,80,2017,April,15,9,2,2,E,E,Canceled,25/01/2017
City Hotel,1,88,2017,April,15,9,2,5,E,E,Canceled,14/01/2017
City Hotel,1,88,2017,April,15,9,2,5,E,E,Canceled,14/01/2017
City Hotel,1,83,2017,April,15,12,0,4,E,E,Canceled,30/01/2017
City Hotel,1,34,2017,April,15,13,0,2,E,E,Canceled,15/03/2017
City Hotel,1,38,2017,April,15,13,0,2,E,E,Canceled,08/03/2017
City Hotel,1,60,2017,April,15,13,0,2,E,E,Canceled,03/04/2017
City Hotel,1,31,2017,April,15,13,0,2,E,E,Canceled,23/03/2017
City Hotel,1,9,2017,April,15,13,0,3,E,E,Canceled,04/04/2017
City Hotel,1,19,2017,April,15,13,0,3,E,E,Canceled,03/04/2017
City Hotel,1,96,2017,April,15,13,0,3,E,E,Canceled,07/01/2017
City Hotel,1,9,2017,April,15,13,0,3,E,E,Canceled,04/04/2017
City Hotel,1,85,2017,April,15,13,1,3,E,E,Canceled,13/03/2017
City Hotel,1,53,2017,April,15,14,0,1,E,E,Canceled,21/02/2017
City Hotel,1,34,2017,April,15,14,0,2,E,E,Canceled,25/03/2017
City Hotel,1,11,2017,April,15,14,0,2,E,E,Canceled,03/04/2017
City Hotel,1,89,2017,April,15,14,2,2,E,E,Canceled,15/01/2017
City Hotel,1,30,2017,April,15,14,2,3,E,E,Canceled,15/03/2017
City Hotel,1,54,2017,April,15,15,2,2,E,E,Canceled,10/03/2017
City Hotel,1,89,2017,April,16,16,2,2,E,E,Canceled,18/01/2017
City Hotel,1,21,2017,April,16,16,2,3,E,E,Canceled,31/03/2017
City Hotel,1,28,2017,April,16,17,1,0,E,E,No-Show,17/04/2017
City Hotel,1,77,2017,April,16,17,1,4,E,E,Canceled,30/01/2017
City Hotel,1,96,2017,April,16,17,1,4,E,E,Canceled,02/02/2017
City Hotel,1,28,2017,April,16,18,0,3,E,E,Canceled,23/03/2017
City Hotel,1,194,2017,April,16,18,0,3,E,E,Canceled,22/02/2017
City Hotel,1,14,2017,April,16,18,0,3,E,E,Canceled,05/04/2017
City Hotel,1,23,2017,April,16,18,0,3,E,E,Canceled,26/03/2017
City Hotel,1,15,2017,April,16,19,0,1,E,E,Canceled,06/04/2017
City Hotel,1,91,2017,April,16,21,1,2,E,E,Canceled,26/01/2017
City Hotel,1,65,2017,April,16,21,2,6,E,E,Canceled,06/03/2017
City Hotel,1,66,2017,April,16,22,2,1,E,E,Canceled,19/02/2017
City Hotel,1,59,2017,April,16,22,2,5,E,E,Canceled,24/02/2017
City Hotel,1,55,2017,April,17,23,2,2,E,E,Canceled,27/02/2017
City Hotel,1,52,2017,April,17,23,2,2,E,E,Canceled,08/03/2017
City Hotel,1,17,2017,April,17,25,0,2,E,E,Canceled,09/04/2017
City Hotel,1,25,2017,April,17,26,0,1,E,E,Canceled,05/04/2017
City Hotel,1,58,2017,April,17,26,0,3,E,E,Canceled,01/03/2017
City Hotel,1,43,2017,April,17,27,0,1,E,E,No-Show,27/04/2017
City Hotel,1,43,2017,April,17,27,0,1,E,E,No-Show,27/04/2017
City Hotel,1,112,2017,April,17,27,0,3,E,E,Canceled,15/01/2017
City Hotel,1,112,2017,April,17,27,0,3,E,E,Canceled,15/01/2017
City Hotel,1,29,2017,April,17,28,0,2,E,E,Canceled,06/04/2017
City Hotel,1,21,2017,April,17,28,0,2,E,E,Canceled,07/04/2017
City Hotel,1,117,2017,April,17,29,0,1,E,E,Canceled,15/03/2017
City Hotel,1,22,2017,April,17,29,0,1,E,A,Canceled,22/04/2017
City Hotel,1,20,2017,April,17,29,0,1,E,E,Canceled,19/04/2017
City Hotel,1,116,2017,April,17,29,1,1,E,E,Canceled,21/01/2017
City Hotel,1,104,2017,April,17,29,1,1,E,E,Canceled,30/03/2017
City Hotel,1,114,2017,April,17,29,2,5,E,E,Canceled,15/02/2017
City Hotel,1,137,2017,April,18,30,2,3,E,E,Canceled,28/12/2016
City Hotel,1,81,2017,May,18,1,1,2,E,E,Canceled,09/02/2017
City Hotel,1,46,2017,May,18,1,1,2,E,E,Canceled,01/05/2017
City Hotel,1,5,2017,May,18,1,1,2,E,E,No-Show,01/05/2017
City Hotel,1,12,2017,May,18,1,1,2,E,E,Canceled,21/04/2017
City Hotel,1,43,2017,May,18,2,0,3,E,E,Canceled,23/04/2017
City Hotel,1,8,2017,May,18,3,0,2,E,E,Canceled,25/04/2017
City Hotel,1,69,2017,May,18,4,0,3,E,E,Canceled,06/03/2017
City Hotel,1,77,2017,May,18,5,0,2,E,E,Canceled,20/04/2017
City Hotel,1,85,2017,May,18,5,1,2,E,E,Canceled,20/02/2017
City Hotel,1,81,2017,May,18,5,1,2,E,E,Canceled,14/02/2017
City Hotel,1,81,2017,May,18,5,1,2,E,E,Canceled,14/02/2017
City Hotel,1,81,2017,May,18,5,1,2,E,E,Canceled,22/03/2017
City Hotel,1,81,2017,May,18,5,1,2,E,E,Canceled,14/02/2017
City Hotel,1,78,2017,May,18,5,2,6,E,E,No-Show,05/05/2017
City Hotel,1,86,2017,May,18,6,2,1,E,E,Canceled,10/02/2017
City Hotel,1,91,2017,May,18,6,2,5,E,E,Canceled,05/02/2017
City Hotel,1,91,2017,May,18,6,2,5,E,E,Canceled,05/02/2017
City Hotel,1,105,2017,May,19,7,2,4,E,E,Canceled,22/01/2017
City Hotel,1,105,2017,May,19,7,2,4,E,E,Canceled,29/04/2017
City Hotel,1,0,2017,May,19,8,0,0,E,A,Canceled,08/05/2017
City Hotel,1,0,2017,May,19,10,0,1,E,E,Canceled,10/05/2017
City Hotel,1,74,2017,May,19,11,0,3,E,E,Canceled,28/02/2017
City Hotel,1,91,2017,May,19,11,0,3,E,E,Canceled,10/02/2017
City Hotel,1,96,2017,May,19,12,2,2,E,E,Canceled,18/02/2017
City Hotel,1,51,2017,May,19,12,2,2,E,E,Canceled,22/03/2017
City Hotel,1,67,2017,May,19,13,1,1,E,E,Canceled,20/03/2017
City Hotel,1,11,2017,May,20,15,1,2,E,E,Canceled,06/05/2017
City Hotel,1,116,2017,May,20,15,1,2,E,E,Canceled,01/02/2017
City Hotel,1,19,2017,May,20,15,1,3,E,E,Canceled,26/04/2017
