Hotel,Is_Canceled,Lead_Time,Arrival_Year,Arrival_Month,Arrival_Week_Number,Arrival_Day,Weekend_Nights,Week_Nights,Reserved_Room_Type,Assigned_Room_Type,Reservation_Status,Reservation_Status_Date
City Hotel,1,43,2016,March,10,1,0,1,F,F,Canceled,26/02/2016
City Hotel,1,69,2016,March,11,12,1,1,F,F,Canceled,08/01/2016
City Hotel,1,69,2016,March,11,12,1,1,F,F,Canceled,08/01/2016
City Hotel,1,15,2016,March,12,17,2,3,F,F,Canceled,02/03/2016
City Hotel,1,34,2016,March,12,18,0,2,F,F,Canceled,13/02/2016
City Hotel,1,11,2016,March,12,18,0,2,F,F,Canceled,15/03/2016
City Hotel,1,8,2016,March,12,18,2,3,F,F,Canceled,14/03/2016
City Hotel,1,44,2016,March,12,18,2,3,F,F,Canceled,09/03/2016
City Hotel,1,38,2016,March,12,18,2,3,F,F,Canceled,09/02/2016
City Hotel,1,56,2016,March,13,20,2,0,F,F,Canceled,18/02/2016
City Hotel,1,42,2016,March,13,20,2,2,F,F,Canceled,11/02/2016
City Hotel,1,65,2016,March,13,20,2,2,F,F,Canceled,01/02/2016
City Hotel,0,78,2016,March,13,21,1,5,F,F,Check-Out,27/03/2016
City Hotel,0,77,2016,March,13,22,2,5,F,B,Check-Out,29/03/2016
City Hotel,1,38,2016,March,13,23,0,2,F,F,Canceled,14/02/2016
City Hotel,0,82,2016,March,13,23,0,4,F,F,Check-Out,27/03/2016
City Hotel,1,85,2016,March,13,24,2,3,F,F,Canceled,04/02/2016
City Hotel,1,85,2016,March,13,24,2,3,F,F,Canceled,10/02/2016
City Hotel,1,83,2016,March,13,25,1,2,F,F,Canceled,08/02/2016
City Hotel,1,82,2016,March,13,25,1,2,F,F,Canceled,03/01/2016
City Hotel,0,0,2016,March,13,25,2,2,F,B,Check-Out,29/03/2016
City Hotel,1,43,2016,March,13,25,4,10,F,F,Canceled,05/03/2016
City Hotel,1,17,2016,March,13,26,2,1,F,F,Canceled,22/03/2016
City Hotel,1,73,2016,March,14,27,2,2,F,F,Canceled,01/02/2016
City Hotel,1,5,2016,March,14,27,2,3,F,F,Canceled,24/03/2016
City Hotel,1,25,2016,March,14,29,0,4,F,F,Canceled,26/03/2016
City Hotel,1,46,2016,March,14,29,0,4,F,F,No-Show,29/03/2016
City Hotel,1,58,2016,March,14,30,0,4,F,F,Canceled,28/03/2016
City Hotel,1,83,2016,April,14,1,0,2,F,F,Canceled,10/01/2016
City Hotel,1,20,2016,April,14,2,0,1,F,F,Canceled,21/03/2016
City Hotel,1,73,2016,April,15,3,2,1,F,F,Canceled,21/03/2016
City Hotel,0,88,2016,April,15,3,2,2,F,F,Check-Out,07/04/2016
City Hotel,1,71,2016,April,15,3,2,5,F,F,Canceled,23/03/2016
City Hotel,1,40,2016,April,15,6,0,1,F,F,Canceled,12/03/2016
City Hotel,1,85,2016,April,15,7,0,3,F,F,Canceled,08/03/2016
City Hotel,1,3,2016,April,15,7,2,8,F,F,No-Show,07/04/2016
City Hotel,1,6,2016,April,15,8,0,2,F,F,Canceled,03/04/2016
City Hotel,1,9,2016,April,15,8,2,6,F,F,Canceled,30/03/2016
City Hotel,1,63,2016,April,16,10,2,4,F,F,Canceled,16/03/2016
City Hotel,1,21,2016,April,16,11,1,1,F,F,Canceled,23/03/2016
City Hotel,1,65,2016,April,16,12,0,3,F,F,Canceled,23/02/2016
City Hotel,1,100,2016,April,16,13,0,4,F,F,Canceled,13/03/2016
City Hotel,1,50,2016,April,16,13,1,4,F,F,Canceled,08/03/2016
City Hotel,1,78,2016,April,16,14,0,3,F,F,Canceled,30/01/2016
City Hotel,1,75,2016,April,16,14,0,3,F,F,Canceled,04/02/2016
City Hotel,1,188,2016,April,16,15,2,2,F,F,Canceled,16/02/2016
City Hotel,1,54,2016,April,16,16,2,1,F,F,Canceled,23/02/2016
City Hotel,1,57,2016,April,16,16,2,1,F,F,Canceled,22/02/2016
City Hotel,1,32,2016,April,16,16,2,5,F,F,Canceled,31/03/2016
City Hotel,1,14,2016,April,17,18,1,3,F,F,Canceled,10/04/2016
City Hotel,1,56,2016,April,17,18,1,3,F,F,Canceled,09/03/2016
City Hotel,1,70,2016,April,17,20,0,1,F,F,Canceled,11/04/2016
City Hotel,1,7,2016,April,17,20,0,3,F,F,Canceled,15/04/2016
City Hotel,1,58,2016,April,17,21,1,3,F,F,Canceled,06/03/2016
City Hotel,1,38,2016,April,17,21,1,3,F,F,Canceled,19/04/2016
City Hotel,1,18,2016,April,17,22,0,1,F,F,Canceled,04/04/2016
City Hotel,1,98,2016,April,17,23,2,4,F,F,Canceled,16/04/2016
City Hotel,1,2,2016,April,17,23,2,4,F,F,No-Show,23/04/2016
City Hotel,1,57,2016,April,18,24,2,1,F,F,Canceled,18/04/2016
City Hotel,1,80,2016,April,18,24,2,2,F,F,Canceled,09/02/2016
City Hotel,1,11,2016,April,18,24,2,2,F,F,Canceled,16/04/2016
City Hotel,1,34,2016,April,18,24,2,4,F,F,Canceled,13/04/2016
City Hotel,1,33,2016,April,18,24,2,4,F,F,Canceled,12/04/2016
City Hotel,1,13,2016,April,18,25,1,3,F,F,Canceled,21/04/2016
City Hotel,1,42,2016,April,18,25,1,3,F,F,Canceled,20/03/2016
City Hotel,1,26,2016,April,18,25,1,4,F,F,Canceled,31/03/2016
City Hotel,1,82,2016,April,18,26,0,5,F,F,Canceled,21/03/2016
City Hotel,1,59,2016,April,18,26,1,5,F,F,Canceled,02/03/2016
City Hotel,1,67,2016,April,18,27,0,3,F,F,Canceled,25/02/2016
City Hotel,1,96,2016,April,18,28,0,3,F,F,Canceled,23/01/2016
City Hotel,1,88,2016,April,18,28,1,3,F,F,Canceled,03/02/2016
City Hotel,1,19,2016,April,18,29,1,2,F,F,Canceled,25/04/2016
City Hotel,1,71,2016,April,18,29,1,2,F,F,Canceled,19/02/2016
City Hotel,1,34,2016,April,18,29,2,2,F,F,Canceled,27/03/2016
City Hotel,1,54,2016,April,18,29,2,4,F,F,Canceled,10/03/2016
City Hotel,1,32,2016,April,18,30,2,1,F,F,Canceled,06/04/2016
City Hotel,1,113,2016,May,19,1,2,5,F,F,Canceled,09/01/2016
City Hotel,1,79,2016,May,19,2,1,4,F,F,Canceled,14/02/2016
City Hotel,1,13,2016,May,19,4,0,3,F,F,Canceled,28/04/2016
City Hotel,1,15,2016,May,19,6,0,1,F,F,Canceled,28/04/2016
City Hotel,1,47,2016,May,19,6,0,2,F,F,Canceled,20/03/2016
City Hotel,1,31,2016,May,19,6,0,2,F,F,Canceled,03/05/2016
City Hotel,1,91,2016,May,19,6,1,2,F,F,Canceled,08/02/2016
City Hotel,1,140,2016,May,19,7,0,1,F,F,Canceled,22/12/2015
City Hotel,1,23,2016,May,19,7,2,2,F,F,Canceled,29/04/2016
City Hotel,1,73,2016,May,19,7,2,4,F,F,Canceled,01/03/2016
City Hotel,1,136,2016,May,19,7,2,5,F,F,Canceled,23/12/2015
City Hotel,1,136,2016,May,19,7,2,5,F,F,Canceled,23/12/2015
City Hotel,1,0,2016,May,20,9,1,0,F,F,No-Show,09/05/2016
City Hotel,1,9,2016,May,20,11,0,4,F,F,Canceled,03/05/2016
City Hotel,1,17,2016,May,20,13,0,2,F,F,No-Show,13/05/2016
City Hotel,1,22,2016,May,20,13,0,2,F,F,No-Show,13/05/2016
City Hotel,1,68,2016,May,20,13,1,2,F,F,Canceled,06/03/2016
City Hotel,1,91,2016,May,20,13,1,2,F,F,Canceled,22/02/2016
City Hotel,1,68,2016,May,20,13,1,2,F,F,Canceled,27/04/2016
City Hotel,1,12,2016,May,20,13,2,2,F,F,Canceled,01/05/2016
City Hotel,1,10,2016,May,20,13,2,3,F,F,Canceled,08/05/2016
City Hotel,1,60,2016,May,20,14,1,1,F,F,Canceled,31/03/2016
City Hotel,1,46,2016,May,20,14,1,1,F,F,Canceled,04/05/2016
City Hotel,1,0,2016,May,20,14,0,1,F,F,No-Show,14/05/2016
City Hotel,1,42,2016,May,21,15,2,2,F,F,Canceled,02/05/2016
City Hotel,1,66,2016,May,21,15,2,3,F,F,Canceled,28/03/2016
City Hotel,1,81,2016,May,21,15,2,3,F,F,Canceled,25/02/2016
City Hotel,1,35,2016,May,21,16,1,1,F,F,Canceled,16/04/2016
City Hotel,1,38,2016,May,21,16,1,3,F,F,Canceled,08/04/2016
City Hotel,1,87,2016,May,21,16,4,10,F,F,Canceled,20/02/2016
City Hotel,1,88,2016,May,21,16,1,4,F,F,No-Show,16/05/2016
City Hotel,1,45,2016,May,21,17,0,2,F,F,Canceled,16/05/2016
City Hotel,1,28,2016,May,21,17,0,3,F,F,Canceled,21/04/2016
City Hotel,1,26,2016,May,21,19,0,3,F,F,Canceled,04/05/2016
City Hotel,1,25,2016,May,21,19,1,3,F,F,Canceled,14/05/2016
City Hotel,1,114,2016,May,21,20,0,2,F,F,Canceled,14/02/2016
City Hotel,0,155,2016,May,22,22,3,5,F,F,Check-Out,30/05/2016
City Hotel,1,118,2016,May,22,24,0,4,F,F,Canceled,02/05/2016
City Hotel,0,158,2016,May,22,25,0,4,F,F,Check-Out,29/05/2016
City Hotel,1,136,2016,May,22,26,0,3,F,F,Canceled,30/01/2016
City Hotel,1,159,2016,May,22,26,0,3,F,F,Canceled,20/05/2016
City Hotel,0,159,2016,May,22,26,0,3,F,F,Check-Out,29/05/2016
City Hotel,1,159,2016,May,22,26,0,3,F,F,Canceled,16/05/2016
City Hotel,1,134,2016,May,22,26,0,3,F,F,Canceled,25/02/2016
City Hotel,1,144,2016,May,22,27,2,2,F,F,Canceled,12/01/2016
City Hotel,1,144,2016,May,22,27,2,2,F,F,Canceled,12/01/2016
City Hotel,1,124,2016,May,23,31,0,3,F,F,Canceled,07/02/2016
City Hotel,1,101,2016,June,23,1,0,4,F,F,Canceled,04/03/2016
City Hotel,1,98,2016,June,23,2,0,3,F,F,Canceled,25/02/2016
City Hotel,1,32,2016,June,24,8,0,4,F,F,Canceled,30/05/2016
City Hotel,1,179,2016,June,24,8,2,5,F,F,Canceled,19/02/2016
City Hotel,1,14,2016,June,24,8,2,6,F,F,No-Show,08/06/2016
City Hotel,1,44,2016,June,24,9,0,3,F,F,Canceled,18/05/2016
City Hotel,1,9,2016,June,24,10,1,2,F,F,Canceled,06/06/2016
City Hotel,1,65,2016,June,24,10,3,7,F,F,Canceled,16/05/2016
City Hotel,1,21,2016,June,24,10,2,4,F,F,Canceled,24/05/2016
City Hotel,1,37,2016,June,24,10,2,3,F,F,Canceled,23/05/2016
City Hotel,1,16,2016,June,24,11,0,1,F,F,Canceled,28/05/2016
City Hotel,1,36,2016,June,24,11,2,1,F,F,Canceled,07/05/2016
City Hotel,1,154,2016,June,25,12,2,1,F,F,Canceled,11/01/2016
City Hotel,1,153,2016,June,25,12,2,1,F,F,Canceled,18/01/2016
City Hotel,1,146,2016,June,25,12,2,1,F,F,Canceled,09/05/2016
City Hotel,1,7,2016,June,25,12,4,6,F,F,Canceled,05/06/2016
City Hotel,1,22,2016,June,25,16,0,3,F,F,Canceled,26/05/2016
City Hotel,1,31,2016,June,26,20,1,1,F,F,Canceled,16/06/2016
City Hotel,1,56,2016,June,26,20,1,3,F,F,Canceled,25/04/2016
City Hotel,1,42,2016,June,26,23,0,1,F,F,Canceled,08/06/2016
City Hotel,1,17,2016,June,26,24,0,1,F,F,Canceled,09/06/2016
City Hotel,1,101,2016,June,27,28,0,3,F,F,Canceled,30/03/2016
City Hotel,1,2,2016,June,27,29,0,4,F,F,Canceled,27/06/2016
City Hotel,1,85,2016,June,27,30,0,1,F,F,Canceled,06/04/2016
City Hotel,1,162,2016,July,28,4,1,0,F,F,Canceled,04/02/2016
City Hotel,1,168,2016,July,28,4,1,2,F,F,Canceled,18/01/2016
City Hotel,1,138,2016,July,28,4,1,3,F,F,Canceled,25/03/2016
City Hotel,1,27,2016,July,28,6,0,2,F,F,Canceled,15/06/2016
City Hotel,0,186,2016,July,28,7,0,2,F,F,Check-Out,09/07/2016
City Hotel,1,188,2016,July,28,7,0,2,F,F,Canceled,01/01/2016
City Hotel,1,173,2016,July,28,8,0,1,F,F,No-Show,08/07/2016
City Hotel,1,143,2016,July,28,8,0,2,F,F,Canceled,07/04/2016
City Hotel,1,50,2016,July,28,9,0,1,F,F,Canceled,21/05/2016
City Hotel,1,136,2016,July,28,9,2,3,F,F,Canceled,24/02/2016
City Hotel,1,119,2016,July,29,11,1,0,F,F,Canceled,07/07/2016
City Hotel,1,138,2016,July,29,11,1,4,F,F,Canceled,28/02/2016
City Hotel,1,148,2016,July,29,11,2,5,F,F,Canceled,06/07/2016
City Hotel,1,60,2016,July,29,14,0,2,F,F,Canceled,09/07/2016
City Hotel,1,92,2016,July,29,14,0,2,F,F,Canceled,14/04/2016
City Hotel,1,131,2016,July,29,15,0,1,F,F,Canceled,08/03/2016
City Hotel,0,192,2016,July,29,16,2,2,F,F,Check-Out,20/07/2016
City Hotel,1,195,2016,July,30,18,1,3,F,F,Canceled,09/03/2016
City Hotel,1,63,2016,July,30,19,0,2,F,F,Canceled,11/07/2016
City Hotel,1,49,2016,July,30,20,0,2,F,F,Canceled,01/06/2016
City Hotel,1,39,2016,July,30,20,0,2,F,F,Canceled,15/06/2016
City Hotel,1,89,2016,July,30,21,0,2,F,F,Canceled,08/06/2016
City Hotel,1,89,2016,July,30,21,0,3,F,F,Canceled,11/06/2016
City Hotel,0,213,2016,July,30,21,2,3,F,F,Check-Out,26/07/2016
City Hotel,1,193,2016,July,30,22,0,1,F,F,Canceled,18/01/2016
City Hotel,0,209,2016,July,30,22,0,1,F,F,Check-Out,23/07/2016
City Hotel,0,199,2016,July,30,23,2,1,F,F,Check-Out,26/07/2016
City Hotel,1,134,2016,July,31,24,2,0,F,F,Canceled,13/03/2016
City Hotel,1,133,2016,July,31,25,1,2,F,F,Canceled,22/05/2016
City Hotel,1,65,2016,July,31,27,0,3,F,F,Canceled,22/07/2016
City Hotel,1,25,2016,July,31,29,0,1,F,F,Canceled,25/07/2016
City Hotel,1,118,2016,July,31,29,1,2,F,F,Canceled,04/04/2016
City Hotel,1,139,2016,July,31,30,2,1,F,F,Canceled,03/07/2016
City Hotel,1,9,2016,August,32,1,1,0,F,F,Canceled,24/07/2016
City Hotel,1,140,2016,August,32,1,1,4,F,F,Canceled,10/07/2016
City Hotel,1,138,2016,August,32,1,2,5,F,F,Canceled,20/03/2016
City Hotel,0,210,2016,August,32,2,0,4,F,F,Check-Out,06/08/2016
City Hotel,1,5,2016,August,32,3,0,1,F,F,Canceled,31/07/2016
City Hotel,1,216,2016,August,32,5,0,1,F,F,No-Show,05/08/2016
City Hotel,1,142,2016,August,32,5,1,2,F,F,Canceled,19/07/2016
City Hotel,1,216,2016,August,32,6,1,1,F,F,Canceled,15/04/2016
City Hotel,0,217,2016,August,33,7,2,1,F,F,Check-Out,10/08/2016
City Hotel,0,214,2016,August,33,7,2,2,F,F,Check-Out,11/08/2016
City Hotel,1,111,2016,August,33,7,2,3,F,F,Canceled,23/05/2016
City Hotel,1,217,2016,August,33,7,2,5,F,F,Canceled,10/04/2016
City Hotel,1,47,2016,August,33,8,1,1,F,F,Canceled,28/07/2016
City Hotel,1,73,2016,August,33,8,1,3,F,F,Canceled,27/07/2016
City Hotel,1,217,2016,August,33,8,1,4,F,F,Canceled,21/06/2016
City Hotel,1,219,2016,August,33,8,1,5,F,F,Canceled,27/03/2016
City Hotel,1,47,2016,August,33,10,0,1,F,F,Canceled,01/07/2016
City Hotel,1,19,2016,August,33,11,0,3,F,F,Canceled,28/07/2016
City Hotel,1,117,2016,August,33,11,1,3,F,F,Canceled,17/04/2016
City Hotel,1,40,2016,August,33,12,0,2,F,F,Canceled,19/07/2016
City Hotel,1,76,2016,August,33,13,0,1,F,F,Canceled,07/06/2016
City Hotel,1,76,2016,August,33,13,0,1,F,F,Canceled,07/06/2016
City Hotel,1,32,2016,August,33,13,0,1,F,F,Canceled,06/08/2016
City Hotel,1,66,2016,August,34,14,2,1,F,F,Canceled,17/06/2016
City Hotel,1,222,2016,August,34,14,4,10,F,F,Canceled,05/01/2016
City Hotel,1,0,2016,August,34,16,0,1,F,F,No-Show,16/08/2016
City Hotel,1,161,2016,August,34,16,0,2,F,F,Canceled,27/07/2016
City Hotel,1,155,2016,August,34,16,0,2,F,F,Canceled,17/04/2016
City Hotel,1,15,2016,August,34,16,0,2,F,F,Canceled,03/08/2016
City Hotel,1,145,2016,August,34,17,0,2,F,F,Canceled,16/08/2016
City Hotel,1,145,2016,August,34,17,0,2,F,F,Canceled,16/08/2016
City Hotel,1,156,2016,August,34,17,2,4,F,F,Canceled,20/03/2016
City Hotel,1,22,2016,August,34,19,0,2,F,F,Canceled,02/08/2016
City Hotel,1,50,2016,August,34,19,1,2,F,F,Canceled,30/06/2016
City Hotel,1,150,2016,August,34,19,1,2,F,F,Canceled,24/06/2016
City Hotel,1,157,2016,August,34,19,2,3,F,F,Canceled,21/03/2016
City Hotel,0,229,2016,August,35,21,2,1,F,G,Check-Out,24/08/2016
City Hotel,1,164,2016,August,35,21,2,2,F,F,Canceled,31/07/2016
City Hotel,1,37,2016,August,35,22,1,2,F,F,Canceled,30/07/2016
City Hotel,1,47,2016,August,35,22,1,3,F,F,Canceled,13/07/2016
City Hotel,1,21,2016,August,35,22,1,3,F,F,Canceled,02/08/2016
City Hotel,0,232,2016,August,35,22,1,4,F,F,Check-Out,27/08/2016
City Hotel,1,233,2016,August,35,22,1,4,F,F,Canceled,17/05/2016
City Hotel,1,128,2016,August,35,24,1,4,F,F,Canceled,03/05/2016
City Hotel,1,195,2016,August,35,26,1,2,F,F,Canceled,24/04/2016
City Hotel,1,194,2016,August,35,26,2,2,F,F,Canceled,20/02/2016
City Hotel,1,142,2016,August,35,27,0,1,F,F,Canceled,26/08/2016
City Hotel,1,48,2016,August,36,30,0,4,F,F,Canceled,18/07/2016
City Hotel,1,82,2016,August,36,30,0,5,F,F,Canceled,10/06/2016
City Hotel,1,33,2016,September,36,2,2,2,F,F,Canceled,14/08/2016
City Hotel,1,125,2016,September,36,2,2,2,F,F,Canceled,05/05/2016
City Hotel,1,46,2016,September,36,3,2,1,F,F,Canceled,28/07/2016
City Hotel,1,44,2016,September,36,3,2,1,F,F,Canceled,22/07/2016
City Hotel,1,50,2016,September,36,3,4,10,F,F,No-Show,03/09/2016
City Hotel,1,76,2016,September,37,4,2,0,F,G,Canceled,22/08/2016
City Hotel,1,42,2016,September,37,4,2,3,F,F,Canceled,30/07/2016
City Hotel,1,41,2016,September,37,5,1,2,F,F,Canceled,28/08/2016
City Hotel,1,226,2016,September,37,5,1,2,F,F,Canceled,26/01/2016
