Hotel,Is_Canceled,Lead_Time,Arrival_Year,Arrival_Month,Arrival_Week_Number,Arrival_Day,Weekend_Nights,Week_Nights,Reserved_Room_Type,Assigned_Room_Type,Reservation_Status,Reservation_Status_Date
Resort Hotel,1,72,2016,February,8,14,2,2,H,H,Canceled,04/01/2016
Resort Hotel,1,33,2016,February,8,18,0,1,H,H,Canceled,25/01/2016
Resort Hotel,1,38,2016,February,9,21,2,3,H,H,Canceled,10/02/2016
Resort Hotel,1,11,2016,February,9,21,2,4,H,H,Canceled,10/02/2016
Resort Hotel,1,93,2016,March,13,20,2,2,H,H,Canceled,15/02/2016
Resort Hotel,1,99,2016,March,13,20,2,3,H,H,Canceled,18/12/2015
Resort Hotel,1,34,2016,March,13,20,2,3,H,H,Canceled,07/03/2016
Resort Hotel,1,69,2016,March,13,24,0,3,H,H,Canceled,26/02/2016
Resort Hotel,1,39,2016,April,14,2,2,1,H,H,Canceled,15/03/2016
Resort Hotel,1,65,2016,April,15,8,2,5,H,H,Canceled,28/03/2016
Resort Hotel,1,46,2016,April,15,9,0,1,H,H,Canceled,23/02/2016
Resort Hotel,1,42,2016,April,18,24,2,3,H,H,Canceled,13/03/2016
Resort Hotel,1,93,2016,April,18,25,2,5,H,H,Canceled,27/01/2016
Resort Hotel,1,114,2016,April,18,29,1,2,H,H,Canceled,13/01/2016
Resort Hotel,1,55,2016,April,18,30,2,5,H,H,Canceled,15/04/2016
Resort Hotel,1,113,2016,May,19,5,2,5,H,H,Canceled,30/04/2016
Resort Hotel,1,7,2016,May,20,9,1,2,H,H,Canceled,06/05/2016
Resort Hotel,1,38,2016,May,21,15,2,5,H,H,Canceled,03/05/2016
Resort Hotel,1,28,2016,May,21,16,3,6,H,H,Canceled,22/04/2016
Resort Hotel,0,5,2016,May,21,21,1,1,H,H,Check-Out,23/05/2016
Resort Hotel,1,26,2016,May,22,26,0,3,H,H,Canceled,23/05/2016
Resort Hotel,1,125,2016,May,23,30,1,4,H,H,Canceled,09/05/2016
Resort Hotel,1,98,2016,June,23,2,0,3,H,H,Canceled,29/02/2016
Resort Hotel,1,128,2016,June,23,4,2,5,H,H,Canceled,14/04/2016
Resort Hotel,1,151,2016,June,24,6,3,6,H,H,Canceled,11/01/2016
Resort Hotel,1,16,2016,June,24,10,2,3,H,H,Canceled,29/05/2016
Resort Hotel,1,17,2016,June,24,11,2,3,H,H,Canceled,29/05/2016
Resort Hotel,1,40,2016,June,25,12,2,5,H,H,Canceled,05/05/2016
Resort Hotel,1,141,2016,June,25,12,2,5,H,H,Canceled,03/02/2016
Resort Hotel,1,70,2016,June,25,12,2,5,H,H,Canceled,04/04/2016
Resort Hotel,1,65,2016,June,25,13,1,4,H,H,Canceled,19/04/2016
Resort Hotel,1,37,2016,June,25,16,2,4,H,H,Canceled,05/06/2016
Resort Hotel,1,37,2016,June,25,16,2,4,H,H,Canceled,05/06/2016
Resort Hotel,1,73,2016,June,25,17,2,4,H,H,Canceled,03/05/2016
Resort Hotel,1,62,2016,June,25,18,2,2,H,H,Canceled,30/04/2016
Resort Hotel,1,185,2016,June,26,19,4,10,H,H,Canceled,05/01/2016
Resort Hotel,1,18,2016,June,26,23,0,1,H,H,Canceled,11/06/2016
Resort Hotel,1,11,2016,June,26,24,0,1,H,H,Canceled,24/06/2016
Resort Hotel,1,13,2016,June,26,24,0,2,H,H,Canceled,11/06/2016
Resort Hotel,1,0,2016,June,26,25,0,1,H,H,No-Show,25/06/2016
Resort Hotel,0,241,2016,June,26,25,4,10,H,H,Check-Out,09/07/2016
Resort Hotel,1,266,2016,June,27,28,2,8,H,H,Canceled,12/10/2015
Resort Hotel,1,68,2016,July,27,1,0,1,H,H,Canceled,30/05/2016
Resort Hotel,1,266,2016,July,27,2,4,6,H,H,Canceled,13/06/2016
Resort Hotel,1,15,2016,July,28,4,1,2,H,H,Canceled,23/06/2016
Resort Hotel,0,323,2016,July,28,7,2,5,H,H,Check-Out,14/07/2016
Resort Hotel,1,22,2016,July,28,9,2,1,H,H,Canceled,20/06/2016
Resort Hotel,1,294,2016,July,29,11,1,4,H,H,Canceled,01/06/2016
Resort Hotel,1,28,2016,July,29,14,0,3,H,H,Canceled,30/06/2016
Resort Hotel,1,279,2016,July,29,14,2,4,H,H,Canceled,12/10/2015
Resort Hotel,1,146,2016,July,30,17,1,0,H,H,Canceled,17/07/2016
Resort Hotel,1,261,2016,July,30,18,3,6,H,H,Canceled,01/12/2015
Resort Hotel,1,209,2016,July,30,23,2,5,H,H,Canceled,14/06/2016
Resort Hotel,1,199,2016,July,30,23,2,6,H,H,Canceled,15/01/2016
Resort Hotel,1,70,2016,July,31,27,0,1,H,H,Canceled,28/06/2016
Resort Hotel,1,152,2016,August,32,2,0,5,H,H,Canceled,13/07/2016
Resort Hotel,1,190,2016,August,32,2,2,5,H,H,Canceled,10/03/2016
Resort Hotel,1,177,2016,August,32,5,2,4,H,H,Canceled,15/02/2016
Resort Hotel,1,199,2016,August,32,6,2,1,H,H,Canceled,25/01/2016
Resort Hotel,1,47,2016,August,33,7,1,0,H,H,Canceled,05/07/2016
Resort Hotel,1,9,2016,August,33,7,2,0,H,H,No-Show,07/08/2016
Resort Hotel,1,91,2016,August,33,7,2,3,H,H,Canceled,26/07/2016
Resort Hotel,1,148,2016,August,33,7,2,4,H,H,Canceled,14/06/2016
Resort Hotel,1,13,2016,August,33,8,1,3,H,H,Canceled,27/07/2016
Resort Hotel,1,114,2016,August,33,13,1,1,H,H,Canceled,22/04/2016
Resort Hotel,0,291,2016,August,34,15,1,2,H,H,Check-Out,18/08/2016
Resort Hotel,1,292,2016,August,34,16,0,3,H,H,Canceled,02/12/2015
Resort Hotel,1,75,2016,August,34,16,0,4,H,H,Canceled,02/06/2016
Resort Hotel,1,75,2016,August,34,16,0,4,H,H,Canceled,19/07/2016
Resort Hotel,1,137,2016,August,34,17,0,3,H,H,Canceled,03/04/2016
Resort Hotel,1,59,2016,August,34,19,1,2,H,H,Canceled,04/07/2016
Resort Hotel,1,26,2016,August,34,20,1,1,H,H,Canceled,30/07/2016
Resort Hotel,1,140,2016,August,34,20,2,2,H,H,Canceled,12/07/2016
Resort Hotel,1,100,2016,August,34,20,2,5,H,H,Canceled,13/05/2016
Resort Hotel,1,55,2016,August,35,21,2,2,H,H,Canceled,28/06/2016
Resort Hotel,1,54,2016,August,35,22,1,4,H,H,Canceled,11/08/2016
Resort Hotel,1,228,2016,August,35,26,2,2,H,H,Canceled,18/04/2016
Resort Hotel,1,74,2016,August,35,26,2,3,H,H,Canceled,14/06/2016
Resort Hotel,1,95,2016,August,35,26,2,3,H,H,Canceled,08/08/2016
Resort Hotel,1,41,2016,August,35,27,2,1,H,H,Canceled,17/07/2016
Resort Hotel,1,172,2016,August,35,27,2,6,H,H,Canceled,02/04/2016
Resort Hotel,1,112,2016,August,36,30,0,3,H,H,Canceled,23/08/2016
Resort Hotel,1,60,2016,September,36,3,1,1,H,H,Canceled,05/07/2016
Resort Hotel,1,230,2016,September,37,4,2,5,H,H,Canceled,20/01/2016
Resort Hotel,1,78,2016,September,37,4,3,5,H,H,Canceled,19/06/2016
Resort Hotel,0,320,2016,September,37,5,1,2,H,H,Check-Out,08/09/2016
Resort Hotel,1,77,2016,September,37,5,1,2,H,H,Canceled,08/08/2016
Resort Hotel,1,116,2016,September,37,8,0,3,H,H,Canceled,16/05/2016
Resort Hotel,1,50,2016,September,37,8,0,3,H,H,Canceled,20/07/2016
Resort Hotel,1,50,2016,September,37,8,0,3,H,H,Canceled,27/08/2016
Resort Hotel,1,80,2016,September,37,9,2,3,H,H,Canceled,07/07/2016
Resort Hotel,1,75,2016,September,38,11,2,1,H,H,Canceled,30/06/2016
Resort Hotel,1,65,2016,September,38,11,2,3,H,H,Canceled,16/07/2016
Resort Hotel,1,83,2016,September,38,11,2,4,H,H,Canceled,30/08/2016
Resort Hotel,1,51,2016,September,38,15,1,3,H,H,Canceled,06/08/2016
Resort Hotel,1,139,2016,September,39,20,0,4,H,H,Canceled,08/09/2016
Resort Hotel,1,44,2016,September,40,26,1,5,H,H,Canceled,14/09/2016
Resort Hotel,1,13,2016,October,41,5,0,1,H,H,Canceled,22/09/2016
Resort Hotel,1,29,2016,October,41,5,0,3,H,H,Canceled,06/09/2016
Resort Hotel,1,40,2016,October,41,7,2,2,H,H,Canceled,28/08/2016
Resort Hotel,1,27,2016,October,42,15,2,5,H,H,Canceled,19/09/2016
Resort Hotel,1,0,2016,October,43,18,0,1,H,H,Canceled,18/10/2016
Resort Hotel,1,111,2016,October,43,18,0,4,H,H,Canceled,21/07/2016
Resort Hotel,1,130,2016,October,43,21,0,1,H,H,Canceled,20/06/2016
Resort Hotel,1,131,2016,October,43,21,0,2,H,H,Canceled,20/06/2016
Resort Hotel,1,130,2016,October,43,21,0,1,H,H,Canceled,20/06/2016
Resort Hotel,1,178,2016,October,43,22,2,2,H,H,Canceled,20/06/2016
Resort Hotel,1,178,2016,October,43,22,2,2,H,H,Canceled,20/06/2016
Resort Hotel,1,138,2016,October,44,25,2,7,H,H,Canceled,18/08/2016
Resort Hotel,1,69,2016,October,44,27,2,4,H,H,Canceled,30/08/2016
Resort Hotel,1,142,2016,October,44,29,2,5,H,H,Canceled,18/10/2016
Resort Hotel,1,53,2016,October,45,31,2,5,H,H,Canceled,24/09/2016
Resort Hotel,1,59,2016,November,46,12,0,1,H,H,Canceled,21/09/2016
Resort Hotel,1,46,2016,November,48,26,0,1,H,H,Canceled,12/10/2016
Resort Hotel,1,81,2016,December,51,11,2,0,H,H,Canceled,22/09/2016
Resort Hotel,1,244,2016,December,52,19,1,2,H,H,Canceled,11/07/2016
Resort Hotel,1,188,2016,December,52,20,0,4,H,H,Canceled,16/08/2016
Resort Hotel,1,159,2016,December,52,22,0,2,H,H,Canceled,16/07/2016
Resort Hotel,1,295,2016,December,52,24,3,6,H,H,Canceled,04/03/2016
Resort Hotel,1,309,2016,December,53,27,2,8,H,H,Canceled,06/12/2016
Resort Hotel,1,319,2016,December,53,30,0,2,H,H,Canceled,06/05/2016
Resort Hotel,1,56,2017,January,1,3,0,4,H,H,Canceled,21/12/2016
Resort Hotel,1,65,2017,January,1,4,2,8,H,H,Canceled,31/10/2016
Resort Hotel,1,19,2017,January,3,15,2,2,H,H,Canceled,27/12/2016
Resort Hotel,1,134,2017,January,3,18,2,4,H,H,Canceled,06/09/2016
Resort Hotel,1,54,2017,January,4,24,1,5,H,H,Canceled,01/12/2016
Resort Hotel,1,27,2017,January,4,27,0,2,H,H,Canceled,31/12/2016
Resort Hotel,1,102,2017,February,6,6,1,0,H,H,Canceled,09/12/2016
Resort Hotel,1,55,2017,February,6,7,2,5,H,H,Canceled,14/12/2016
Resort Hotel,1,24,2017,February,6,10,0,2,H,H,Canceled,20/01/2017
Resort Hotel,1,55,2017,February,6,11,2,2,H,H,Canceled,17/01/2017
Resort Hotel,1,55,2017,February,8,23,0,2,H,H,Canceled,30/12/2016
Resort Hotel,1,39,2017,March,10,11,2,5,H,H,Canceled,21/02/2017
Resort Hotel,1,16,2017,March,12,24,0,2,H,H,Canceled,24/03/2017
Resort Hotel,1,94,2017,April,13,1,2,3,H,H,Canceled,10/02/2017
Resort Hotel,1,32,2017,April,14,6,2,3,H,H,Canceled,26/03/2017
Resort Hotel,1,62,2017,April,14,8,2,1,H,H,Canceled,06/02/2017
Resort Hotel,1,123,2017,April,14,8,2,1,H,H,Canceled,15/12/2016
Resort Hotel,1,95,2017,April,14,8,2,3,H,H,Canceled,19/01/2017
Resort Hotel,1,187,2017,April,14,8,2,5,H,H,Canceled,11/02/2017
Resort Hotel,1,124,2017,April,15,9,2,5,H,H,Canceled,28/02/2017
Resort Hotel,1,52,2017,April,15,11,0,2,H,H,Canceled,04/04/2017
Resort Hotel,1,180,2017,April,15,13,0,3,H,H,Canceled,05/03/2017
Resort Hotel,1,161,2017,April,15,14,2,5,H,H,Canceled,11/03/2017
Resort Hotel,1,4,2017,April,16,16,2,0,H,H,Canceled,13/04/2017
Resort Hotel,1,179,2017,April,16,16,2,4,H,H,Canceled,02/04/2017
Resort Hotel,1,24,2017,April,16,18,0,5,H,H,Canceled,06/04/2017
Resort Hotel,1,84,2017,May,19,9,0,5,H,H,Canceled,03/04/2017
Resort Hotel,1,67,2017,May,19,10,2,8,H,H,Canceled,29/04/2017
Resort Hotel,1,81,2017,May,20,17,0,4,H,H,Canceled,29/04/2017
Resort Hotel,1,38,2017,May,20,19,0,2,H,H,Canceled,16/05/2017
Resort Hotel,1,220,2017,May,21,22,3,7,H,H,Canceled,03/04/2017
Resort Hotel,1,38,2017,May,21,25,1,3,H,H,Canceled,11/05/2017
Resort Hotel,1,24,2017,May,21,26,1,2,H,H,Canceled,09/05/2017
Resort Hotel,1,139,2017,May,21,26,1,2,H,H,Canceled,08/04/2017
Resort Hotel,1,39,2017,May,21,26,0,2,H,H,Canceled,28/04/2017
Resort Hotel,1,230,2017,May,21,27,2,6,H,H,Canceled,09/10/2016
Resort Hotel,1,97,2017,May,22,29,1,5,H,H,Canceled,24/02/2017
Resort Hotel,1,65,2017,June,22,2,0,2,H,H,Canceled,12/05/2017
Resort Hotel,1,244,2017,June,22,3,4,10,H,H,Canceled,21/10/2016
Resort Hotel,1,155,2017,June,23,10,2,4,H,H,Canceled,05/04/2017
Resort Hotel,1,19,2017,June,24,12,1,4,H,H,Canceled,31/05/2017
Resort Hotel,1,162,2017,June,24,13,0,2,H,H,Canceled,28/03/2017
Resort Hotel,1,118,2017,June,24,14,4,9,H,H,Canceled,01/03/2017
Resort Hotel,1,249,2017,June,24,15,2,7,H,H,Canceled,17/10/2016
Resort Hotel,1,98,2017,June,25,19,1,4,H,H,Canceled,13/03/2017
Resort Hotel,1,261,2017,June,25,21,0,4,H,H,Canceled,13/02/2017
Resort Hotel,1,342,2017,June,26,25,2,5,H,H,Canceled,18/07/2016
Resort Hotel,1,296,2017,June,26,26,2,5,H,H,Canceled,05/06/2017
Resort Hotel,1,310,2017,June,26,27,2,5,H,H,Canceled,15/09/2016
Resort Hotel,1,224,2017,July,26,1,2,2,H,H,Canceled,03/02/2017
Resort Hotel,1,146,2017,July,26,1,2,3,H,H,Canceled,06/02/2017
Resort Hotel,1,305,2017,July,26,1,2,4,H,H,Canceled,04/09/2016
Resort Hotel,1,186,2017,July,27,3,2,5,H,H,Canceled,22/01/2017
Resort Hotel,1,317,2017,July,27,3,3,7,H,H,Canceled,29/08/2016
Resort Hotel,1,347,2017,July,27,3,3,7,H,H,Canceled,21/07/2016
Resort Hotel,1,268,2017,July,27,3,3,8,H,H,Canceled,08/10/2016
Resort Hotel,1,347,2017,July,27,3,3,7,H,H,Canceled,19/08/2016
Resort Hotel,1,269,2017,July,27,3,3,7,H,H,Canceled,07/10/2016
Resort Hotel,1,324,2017,July,27,4,2,5,H,H,Canceled,16/08/2016
Resort Hotel,1,131,2017,July,27,4,2,5,H,H,Canceled,03/03/2017
Resort Hotel,1,236,2017,July,27,4,2,5,H,H,Canceled,16/12/2016
Resort Hotel,1,168,2017,July,27,5,1,4,H,H,Canceled,13/05/2017
Resort Hotel,1,51,2017,July,27,7,1,2,H,H,Canceled,19/06/2017
Resort Hotel,1,3,2017,July,27,8,2,2,H,H,Canceled,05/07/2017
Resort Hotel,1,258,2017,July,28,9,2,0,H,H,Canceled,30/10/2016
Resort Hotel,1,315,2017,July,28,9,3,5,H,H,Canceled,29/08/2016
Resort Hotel,1,217,2017,July,28,10,1,3,H,H,Canceled,06/05/2017
Resort Hotel,1,148,2017,July,28,14,2,3,H,H,Canceled,27/05/2017
Resort Hotel,1,176,2017,July,29,20,0,2,H,H,Canceled,25/01/2017
Resort Hotel,1,28,2017,July,29,22,2,4,H,H,Canceled,25/06/2017
Resort Hotel,1,352,2017,July,29,22,4,10,H,H,Canceled,19/06/2017
Resort Hotel,1,44,2017,July,30,23,2,0,H,H,Canceled,22/06/2017
Resort Hotel,1,154,2017,July,30,23,2,5,H,H,Canceled,22/02/2017
Resort Hotel,1,203,2017,July,30,28,0,1,H,H,Canceled,06/03/2017
Resort Hotel,1,16,2017,July,30,28,0,2,H,H,Canceled,12/07/2017
Resort Hotel,1,33,2017,July,30,28,2,4,H,H,Canceled,01/07/2017
Resort Hotel,1,19,2017,July,30,29,0,1,H,H,Canceled,11/07/2017
Resort Hotel,1,23,2017,July,30,29,2,3,H,H,Canceled,09/07/2017
Resort Hotel,1,20,2017,July,30,29,2,3,H,H,Canceled,09/07/2017
Resort Hotel,1,359,2017,July,31,30,2,5,H,H,Canceled,23/03/2017
Resort Hotel,1,125,2017,July,31,31,1,3,H,H,Canceled,28/03/2017
Resort Hotel,1,136,2017,August,31,1,2,5,H,H,Canceled,04/07/2017
Resort Hotel,1,141,2017,August,31,5,2,5,H,H,Canceled,18/03/2017
Resort Hotel,1,174,2017,August,32,7,1,1,H,H,Canceled,07/07/2017
Resort Hotel,1,314,2017,August,32,8,1,5,H,H,Canceled,04/10/2016
Resort Hotel,1,47,2017,August,32,12,2,3,H,H,Canceled,07/08/2017
Resort Hotel,1,59,2017,August,33,13,2,4,H,H,Canceled,03/08/2017
Resort Hotel,1,309,2017,August,33,13,2,5,H,H,Canceled,20/03/2017
Resort Hotel,1,53,2017,August,33,14,1,2,H,H,Canceled,22/06/2017
Resort Hotel,1,295,2017,August,33,14,1,3,H,H,Canceled,25/10/2016
Resort Hotel,1,146,2017,August,33,14,2,5,H,H,Canceled,12/06/2017
Resort Hotel,1,295,2017,August,33,14,2,5,H,H,Canceled,24/04/2017
Resort Hotel,1,227,2017,August,33,16,0,3,H,H,Canceled,12/06/2017
Resort Hotel,1,108,2017,August,33,19,2,4,H,H,Canceled,03/05/2017
Resort Hotel,1,349,2017,August,33,19,4,6,H,H,Canceled,28/04/2017
Resort Hotel,1,360,2017,August,34,20,2,4,H,H,Canceled,24/09/2016
Resort Hotel,1,21,2017,August,34,21,1,3,H,H,Canceled,02/08/2017
Resort Hotel,1,295,2017,August,34,21,1,3,H,H,Canceled,21/07/2017
Resort Hotel,1,353,2017,August,34,25,2,6,H,H,No-Show,25/08/2017
Resort Hotel,1,237,2017,August,35,28,3,7,H,H,Canceled,03/02/2017
Resort Hotel,1,216,2015,August,32,8,2,5,H,H,Canceled,28/01/2015
Resort Hotel,1,209,2015,August,31,1,2,5,H,H,Canceled,09/02/2015
Resort Hotel,0,53,2015,July,30,25,2,5,H,H,Check-Out,01/08/2015
Resort Hotel,0,15,2015,July,31,31,0,2,H,H,Check-Out,02/08/2015
Resort Hotel,0,103,2015,August,31,1,4,9,H,H,Check-Out,14/08/2015
Resort Hotel,0,56,2015,August,33,10,1,4,H,H,Check-Out,15/08/2015
Resort Hotel,0,89,2015,August,33,10,1,5,H,H,Check-Out,16/08/2015
Resort Hotel,0,14,2015,August,34,17,1,4,H,H,Check-Out,22/08/2015
Resort Hotel,0,78,2015,August,34,16,2,5,H,H,Check-Out,23/08/2015
Resort Hotel,0,79,2015,August,33,14,4,9,H,H,Check-Out,27/08/2015
Resort Hotel,0,37,2015,August,35,29,2,4,H,H,Check-Out,04/09/2015
Resort Hotel,0,27,2015,August,36,31,1,3,H,H,Check-Out,04/09/2015
Resort Hotel,0,71,2015,September,36,2,2,5,H,H,Check-Out,09/09/2015
Resort Hotel,0,14,2015,September,37,7,1,3,H,H,Check-Out,11/09/2015
Resort Hotel,0,7,2015,September,38,19,0,1,H,H,Check-Out,20/09/2015
Resort Hotel,1,7,2015,October,40,2,0,1,H,H,Canceled,02/10/2015
Resort Hotel,0,0,2015,October,42,17,0,1,H,H,Check-Out,18/10/2015
Resort Hotel,0,24,2016,June,25,12,2,2,H,H,Check-Out,16/06/2016
Resort Hotel,0,3,2015,October,44,27,2,5,H,G,Check-Out,03/11/2015
Resort Hotel,0,42,2015,November,46,10,0,5,H,H,Check-Out,15/11/2015
Resort Hotel,0,2,2015,November,46,13,0,2,H,H,Check-Out,15/11/2015
Resort Hotel,0,0,2015,November,47,20,0,1,H,D,Check-Out,21/11/2015
Resort Hotel,0,3,2015,November,48,22,2,2,H,H,Check-Out,26/11/2015
Resort Hotel,0,8,2016,November,48,25,0,2,H,H,Check-Out,27/11/2016
Resort Hotel,0,2,2015,November,48,28,0,1,H,H,Check-Out,29/11/2015
Resort Hotel,0,18,2015,December,49,5,1,1,H,H,Check-Out,07/12/2015
Resort Hotel,0,1,2015,December,49,5,2,1,H,H,Check-Out,08/12/2015
Resort Hotel,1,14,2015,December,52,22,2,6,H,H,Canceled,11/12/2015
Resort Hotel,1,8,2015,December,50,12,0,1,H,H,No-Show,12/12/2015
Resort Hotel,0,3,2015,December,50,12,0,1,H,H,Check-Out,13/12/2015
Resort Hotel,0,2,2015,December,52,24,1,3,H,H,Check-Out,28/12/2015
Resort Hotel,0,0,2015,December,53,28,1,0,H,H,Check-Out,29/12/2015
Resort Hotel,0,44,2015,December,52,26,2,2,H,H,Check-Out,30/12/2015
Resort Hotel,0,0,2015,December,53,31,0,3,H,H,Check-Out,03/01/2016
Resort Hotel,0,16,2015,December,53,30,0,2,H,H,Check-Out,01/01/2016
Resort Hotel,0,70,2015,December,52,23,2,8,H,H,Check-Out,02/01/2016
Resort Hotel,0,11,2016,January,3,15,0,2,H,H,Check-Out,17/01/2016
Resort Hotel,0,1,2016,January,3,16,1,1,H,H,Check-Out,18/01/2016
Resort Hotel,0,2,2016,January,4,23,0,1,H,H,Check-Out,24/01/2016
Resort Hotel,0,1,2016,January,5,26,0,1,H,H,Check-Out,27/01/2016
Resort Hotel,0,14,2016,January,4,23,2,5,H,H,Check-Out,30/01/2016
Resort Hotel,0,0,2016,January,5,28,0,3,H,H,Check-Out,31/01/2016
Resort Hotel,0,1,2016,February,7,7,2,0,H,H,Check-Out,09/02/2016
Resort Hotel,0,6,2016,February,7,7,2,0,H,H,Check-Out,09/02/2016
Resort Hotel,0,0,2016,February,7,9,0,1,H,H,Check-Out,10/02/2016
Resort Hotel,0,0,2016,February,7,10,0,3,H,G,Check-Out,13/02/2016
Resort Hotel,0,9,2016,September,37,8,0,3,H,H,Check-Out,11/09/2016
Resort Hotel,0,49,2016,February,7,13,0,1,H,H,Check-Out,14/02/2016
Resort Hotel,0,0,2016,February,7,13,1,1,H,H,Check-Out,15/02/2016
Resort Hotel,0,31,2016,February,8,14,2,2,H,H,Check-Out,18/02/2016
Resort Hotel,0,1,2016,February,8,20,0,1,H,H,Check-Out,21/02/2016
Resort Hotel,0,3,2016,February,9,27,0,1,H,H,Check-Out,28/02/2016
Resort Hotel,0,44,2016,February,9,27,1,1,H,H,Check-Out,29/02/2016
Resort Hotel,0,7,2016,February,10,29,1,5,H,H,Check-Out,06/03/2016
Resort Hotel,0,164,2016,October,44,29,0,0,H,H,Check-Out,29/10/2016
Resort Hotel,0,5,2016,March,11,9,0,3,H,H,Check-Out,12/03/2016
Resort Hotel,0,1,2016,March,12,14,1,2,H,H,Check-Out,17/03/2016
Resort Hotel,0,52,2016,March,12,13,2,4,H,H,Check-Out,19/03/2016
Resort Hotel,0,12,2016,March,12,19,0,1,H,H,Check-Out,20/03/2016
Resort Hotel,0,55,2016,March,13,20,2,2,H,H,Check-Out,24/03/2016
